ID,variable,value,rfvalue,stdfvalue,mean_value
97,term_months,0.020634377375245094,60,0.4444444444444444,0.5768849919550121
98,term_months,-0.9107583165168762,12,0,0.5768849919550121
99,term_months,-0.48819905519485474,24,0.1111111111111111,0.5768849919550121
100,term_months,-0.4097752571105957,36,0.2222222222222222,0.5768849919550121
101,term_months,-0.2579762935638428,60,0.4444444444444444,0.5768849919550121
102,term_months,-0.07585125416517258,60,0.4444444444444444,0.5768849919550121
103,term_months,-0.5595120191574097,12,0,0.5768849919550121
104,term_months,-0.7782107591629028,24,0.1111111111111111,0.5768849919550121
105,term_months,-0.11740893870592117,36,0.2222222222222222,0.5768849919550121
106,term_months,-0.3306679129600525,36,0.2222222222222222,0.5768849919550121
107,term_months,-0.7360512018203735,24,0.1111111111111111,0.5768849919550121
108,term_months,1.1393358707427979,120,1,0.5768849919550121
109,term_months,-0.33155927062034607,36,0.2222222222222222,0.5768849919550121
110,term_months,1.0260976552963257,120,1,0.5768849919550121
111,term_months,-0.24650093913078308,60,0.4444444444444444,0.5768849919550121
112,term_months,-0.9171270132064819,12,0,0.5768849919550121
113,term_months,-0.9836685657501221,12,0,0.5768849919550121
114,term_months,-0.7808583974838257,24,0.1111111111111111,0.5768849919550121
115,term_months,-0.040286630392074585,36,0.2222222222222222,0.5768849919550121
116,term_months,-0.3581506609916687,36,0.2222222222222222,0.5768849919550121
117,term_months,-0.6814950108528137,24,0.1111111111111111,0.5768849919550121
118,term_months,-0.5950314402580261,24,0.1111111111111111,0.5768849919550121
119,term_months,-0.3876689076423645,36,0.2222222222222222,0.5768849919550121
120,term_months,1.0789703130722046,120,1,0.5768849919550121
121,term_months,-0.5226637125015259,12,0,0.5768849919550121
122,term_months,-0.12039509415626526,60,0.4444444444444444,0.5768849919550121
123,term_months,-0.307972252368927,36,0.2222222222222222,0.5768849919550121
124,term_months,-0.45674270391464233,12,0,0.5768849919550121
125,term_months,-0.5619531869888306,12,0,0.5768849919550121
126,term_months,-0.6760088205337524,12,0,0.5768849919550121
127,term_months,-0.4087664783000946,12,0,0.5768849919550121
128,term_months,-0.10364539176225662,60,0.4444444444444444,0.5768849919550121
129,term_months,-0.5550849437713623,12,0,0.5768849919550121
130,term_months,-0.47147271037101746,36,0.2222222222222222,0.5768849919550121
131,term_months,1.398471713066101,120,1,0.5768849919550121
132,term_months,1.2442477941513062,120,1,0.5768849919550121
133,term_months,1.3003779649734497,120,1,0.5768849919550121
134,term_months,-0.23591551184654236,36,0.2222222222222222,0.5768849919550121
135,term_months,-0.35221022367477417,36,0.2222222222222222,0.5768849919550121
136,term_months,1.4029996395111084,120,1,0.5768849919550121
137,term_months,-1.1485306024551392,24,0.1111111111111111,0.5768849919550121
138,term_months,-0.34301167726516724,36,0.2222222222222222,0.5768849919550121
139,term_months,-0.6002047061920166,12,0,0.5768849919550121
140,term_months,1.2389583587646484,120,1,0.5768849919550121
141,term_months,0.25273871421813965,60,0.4444444444444444,0.5768849919550121
142,term_months,0.022927943617105484,60,0.4444444444444444,0.5768849919550121
143,term_months,0.9715458154678345,120,1,0.5768849919550121
144,term_months,-0.405670702457428,24,0.1111111111111111,0.5768849919550121
145,term_months,0.7071800231933594,120,1,0.5768849919550121
146,term_months,1.2136988639831543,120,1,0.5768849919550121
147,term_months,-0.1343018114566803,60,0.4444444444444444,0.5768849919550121
148,term_months,-0.03621978685259819,60,0.4444444444444444,0.5768849919550121
149,term_months,-0.3875183165073395,36,0.2222222222222222,0.5768849919550121
150,term_months,-0.24906308948993683,60,0.4444444444444444,0.5768849919550121
151,term_months,-0.7965152859687805,12,0,0.5768849919550121
152,term_months,-1.1462615728378296,12,0,0.5768849919550121
153,term_months,-0.30110740661621094,36,0.2222222222222222,0.5768849919550121
154,term_months,-0.6928833723068237,12,0,0.5768849919550121
155,term_months,-0.8057151436805725,12,0,0.5768849919550121
156,term_months,-0.07120747864246368,60,0.4444444444444444,0.5768849919550121
157,term_months,-0.9439506530761719,24,0.1111111111111111,0.5768849919550121
158,term_months,0.6251803040504456,120,1,0.5768849919550121
159,term_months,-0.3614722490310669,36,0.2222222222222222,0.5768849919550121
160,term_months,-0.6087608337402344,24,0.1111111111111111,0.5768849919550121
161,term_months,-0.7201114892959595,24,0.1111111111111111,0.5768849919550121
162,term_months,-0.13986501097679138,60,0.4444444444444444,0.5768849919550121
163,term_months,-0.8071374893188477,24,0.1111111111111111,0.5768849919550121
164,term_months,-0.45391887426376343,24,0.1111111111111111,0.5768849919550121
165,term_months,-0.5895967483520508,24,0.1111111111111111,0.5768849919550121
166,term_months,-0.28178080916404724,60,0.4444444444444444,0.5768849919550121
167,term_months,1.1577740907669067,120,1,0.5768849919550121
168,term_months,0.9205242395401001,120,1,0.5768849919550121
169,term_months,0.9632996320724487,120,1,0.5768849919550121
170,term_months,-0.4950927495956421,12,0,0.5768849919550121
171,term_months,-0.5165243148803711,24,0.1111111111111111,0.5768849919550121
172,term_months,-0.7320510149002075,12,0,0.5768849919550121
173,term_months,-0.8483985662460327,24,0.1111111111111111,0.5768849919550121
174,term_months,-0.4022172689437866,36,0.2222222222222222,0.5768849919550121
175,term_months,-0.3088775873184204,36,0.2222222222222222,0.5768849919550121
176,term_months,-0.07157111167907715,60,0.4444444444444444,0.5768849919550121
177,term_months,1.5102221965789795,120,1,0.5768849919550121
178,term_months,0.9202256798744202,120,1,0.5768849919550121
179,term_months,-0.35854706168174744,36,0.2222222222222222,0.5768849919550121
180,term_months,0.7524733543395996,120,1,0.5768849919550121
181,term_months,0.027906088158488274,60,0.4444444444444444,0.5768849919550121
182,term_months,-0.543924868106842,12,0,0.5768849919550121
183,term_months,-0.7039377689361572,12,0,0.5768849919550121
184,term_months,-0.4498005211353302,36,0.2222222222222222,0.5768849919550121
185,term_months,-1.02936589717865,12,0,0.5768849919550121
186,term_months,-0.6437404155731201,12,0,0.5768849919550121
187,term_months,-0.4192231297492981,36,0.2222222222222222,0.5768849919550121
188,term_months,-0.8529501557350159,12,0,0.5768849919550121
189,term_months,-0.652020275592804,24,0.1111111111111111,0.5768849919550121
190,term_months,-0.2008572816848755,60,0.4444444444444444,0.5768849919550121
191,term_months,-0.17062610387802124,60,0.4444444444444444,0.5768849919550121
192,term_months,-0.38182196021080017,36,0.2222222222222222,0.5768849919550121
193,term_months,-0.8375526070594788,24,0.1111111111111111,0.5768849919550121
194,term_months,1.285688042640686,120,1,0.5768849919550121
195,term_months,1.0796380043029785,120,1,0.5768849919550121
196,term_months,-0.8743653893470764,24,0.1111111111111111,0.5768849919550121
197,term_months,-0.2945883870124817,36,0.2222222222222222,0.5768849919550121
198,term_months,-0.4947470426559448,36,0.2222222222222222,0.5768849919550121
199,term_months,-0.07014188170433044,60,0.4444444444444444,0.5768849919550121
200,term_months,-0.6137657761573792,12,0,0.5768849919550121
201,term_months,-0.11739665269851685,60,0.4444444444444444,0.5768849919550121
202,term_months,-0.09042517095804214,60,0.4444444444444444,0.5768849919550121
203,term_months,-0.4717300832271576,12,0,0.5768849919550121
204,term_months,-0.031701166182756424,60,0.4444444444444444,0.5768849919550121
205,term_months,0.3331352472305298,60,0.4444444444444444,0.5768849919550121
206,term_months,-0.9974267482757568,12,0,0.5768849919550121
207,term_months,-0.7990662455558777,12,0,0.5768849919550121
208,term_months,1.163040041923523,120,1,0.5768849919550121
209,term_months,-0.5697530508041382,12,0,0.5768849919550121
210,term_months,-0.5037951469421387,36,0.2222222222222222,0.5768849919550121
211,term_months,-0.12037375569343567,60,0.4444444444444444,0.5768849919550121
212,term_months,-0.6600999236106873,12,0,0.5768849919550121
213,term_months,-0.09409546107053757,60,0.4444444444444444,0.5768849919550121
214,term_months,-0.5760005712509155,24,0.1111111111111111,0.5768849919550121
215,term_months,-0.24821215867996216,36,0.2222222222222222,0.5768849919550121
216,term_months,-0.43285202980041504,36,0.2222222222222222,0.5768849919550121
217,term_months,-0.23967036604881287,60,0.4444444444444444,0.5768849919550121
218,term_months,-0.8201103210449219,24,0.1111111111111111,0.5768849919550121
219,term_months,-0.05082961544394493,60,0.4444444444444444,0.5768849919550121
220,term_months,-0.4400346279144287,24,0.1111111111111111,0.5768849919550121
221,term_months,-0.15043655037879944,60,0.4444444444444444,0.5768849919550121
222,term_months,-0.25698885321617126,36,0.2222222222222222,0.5768849919550121
223,term_months,-0.4560231864452362,12,0,0.5768849919550121
224,term_months,-0.2703833281993866,36,0.2222222222222222,0.5768849919550121
225,term_months,-0.6163911819458008,24,0.1111111111111111,0.5768849919550121
226,term_months,-0.518036961555481,36,0.2222222222222222,0.5768849919550121
227,term_months,-0.25731924176216125,60,0.4444444444444444,0.5768849919550121
228,term_months,-0.6690220832824707,12,0,0.5768849919550121
1,age,1.0040372610092163,25,0.1111111111111111,0.5722870920997178
2,age,-0.7609779238700867,32,0.2222222222222222,0.5722870920997178
3,age,-0.29576459527015686,72,0.8571428571428571,0.5722870920997178
4,age,0.5876597762107849,19,0.015873015873015872,0.5722870920997178
5,age,-0.7507864832878113,40,0.3492063492063492,0.5722870920997178
6,age,0.2833685576915741,75,0.9047619047619048,0.5722870920997178
7,age,-0.22097593545913696,79,0.9682539682539683,0.5722870920997178
8,age,0.4487532377243042,60,0.6666666666666666,0.5722870920997178
9,age,0.9796851873397827,24,0.09523809523809523,0.5722870920997178
10,age,0.6319871544837952,65,0.746031746031746,0.5722870920997178
11,age,-0.8945547938346863,37,0.30158730158730157,0.5722870920997178
12,age,1.161186695098877,21,0.047619047619047616,0.5722870920997178
13,age,0.1119852364063263,66,0.7619047619047619,0.5722870920997178
14,age,1.1605888605117798,27,0.14285714285714285,0.5722870920997178
15,age,-0.9953641891479492,41,0.36507936507936506,0.5722870920997178
16,age,0.18277600407600403,29,0.1746031746031746,0.5722870920997178
17,age,-0.16407504677772522,76,0.9206349206349206,0.5722870920997178
18,age,-0.2547292709350586,57,0.6190476190476191,0.5722870920997178
19,age,-0.8950145244598389,41,0.36507936507936506,0.5722870920997178
20,age,0.8566131591796875,19,0.015873015873015872,0.5722870920997178
21,age,0.20477274060249329,23,0.07936507936507936,0.5722870920997178
22,age,-0.8417100310325623,41,0.36507936507936506,0.5722870920997178
23,age,0.055069953203201294,64,0.7301587301587301,0.5722870920997178
24,age,-0.13036589324474335,78,0.9523809523809523,0.5722870920997178
25,age,0.033513814210891724,74,0.8888888888888888,0.5722870920997178
26,age,-0.5352627635002136,58,0.6349206349206349,0.5722870920997178
27,age,-1.1822768449783325,45,0.42857142857142855,0.5722870920997178
28,age,-0.831801176071167,36,0.2857142857142857,0.5722870920997178
29,age,-0.1752602458000183,68,0.7936507936507936,0.5722870920997178
30,age,-1.0351518392562866,48,0.47619047619047616,0.5722870920997178
31,age,-0.9494727849960327,32,0.2222222222222222,0.5722870920997178
32,age,0.30932652950286865,23,0.07936507936507936,0.5722870920997178
33,age,0.5008487105369568,27,0.14285714285714285,0.5722870920997178
34,age,-0.1966768205165863,18,0,0.5722870920997178
35,age,0.6890799403190613,25,0.1111111111111111,0.5722870920997178
36,age,0.025261178612709045,67,0.7777777777777778,0.5722870920997178
37,age,-0.4148009121417999,59,0.6507936507936508,0.5722870920997178
38,age,0.43899494409561157,22,0.06349206349206349,0.5722870920997178
39,age,-0.9985532760620117,42,0.38095238095238093,0.5722870920997178
40,age,-0.8276956081390381,35,0.2698412698412698,0.5722870920997178
41,age,0.23097902536392212,63,0.7142857142857143,0.5722870920997178
42,age,-0.15518057346343994,41,0.36507936507936506,0.5722870920997178
43,age,-0.20685407519340515,68,0.7936507936507936,0.5722870920997178
44,age,1.103763222694397,27,0.14285714285714285,0.5722870920997178
45,age,0.539914071559906,21,0.047619047619047616,0.5722870920997178
46,age,0.2581544816493988,62,0.6984126984126984,0.5722870920997178
47,age,-0.3919580578804016,70,0.8253968253968254,0.5722870920997178
48,age,-0.7393071055412292,30,0.19047619047619047,0.5722870920997178
49,age,-0.7483826279640198,38,0.31746031746031744,0.5722870920997178
50,age,0.792746365070343,25,0.1111111111111111,0.5722870920997178
51,age,-1.151235818862915,42,0.38095238095238093,0.5722870920997178
52,age,-1.2535316944122314,48,0.47619047619047616,0.5722870920997178
53,age,0.07990877330303192,60,0.6666666666666666,0.5722870920997178
54,age,0.34244444966316223,62,0.6984126984126984,0.5722870920997178
55,age,-0.19466127455234528,57,0.6190476190476191,0.5722870920997178
56,age,1.4918357133865356,27,0.14285714285714285,0.5722870920997178
57,age,-1.01139497756958,47,0.4603174603174603,0.5722870920997178
58,age,0.9953964948654175,18,0,0.5722870920997178
59,age,-0.268192321062088,74,0.8888888888888888,0.5722870920997178
60,age,-0.7342472076416016,37,0.30158730158730157,0.5722870920997178
61,age,0.08760039508342743,80,0.9841269841269841,0.5722870920997178
62,age,-0.7573419213294983,34,0.25396825396825395,0.5722870920997178
63,age,-0.3634490966796875,73,0.873015873015873,0.5722870920997178
64,age,-1.146628975868225,49,0.49206349206349204,0.5722870920997178
65,age,-0.679275393486023,59,0.6507936507936508,0.5722870920997178
66,age,-0.028531046584248543,60,0.6666666666666666,0.5722870920997178
67,age,0.3536044657230377,29,0.1746031746031746,0.5722870920997178
68,age,0.5598708987236023,29,0.1746031746031746,0.5722870920997178
69,age,0.4845820665359497,21,0.047619047619047616,0.5722870920997178
70,age,0.32744336128234863,21,0.047619047619047616,0.5722870920997178
71,age,-0.05032937973737717,75,0.9047619047619048,0.5722870920997178
72,age,-0.16565173864364624,58,0.6349206349206349,0.5722870920997178
73,age,-0.39546212553977966,53,0.5555555555555556,0.5722870920997178
74,age,-0.5754780769348145,52,0.5396825396825397,0.5722870920997178
75,age,-1.2331923246383667,44,0.4126984126984127,0.5722870920997178
76,age,-0.5931109189987183,53,0.5555555555555556,0.5722870920997178
77,age,-0.29908180236816406,74,0.8888888888888888,0.5722870920997178
78,age,0.5552906394004822,78,0.9523809523809523,0.5722870920997178
79,age,-1.1779248714447021,44,0.4126984126984127,0.5722870920997178
80,age,-0.17064176499843597,76,0.9206349206349206,0.5722870920997178
81,age,-0.6621913313865662,38,0.31746031746031744,0.5722870920997178
82,age,-0.6448655128479004,40,0.3492063492063492,0.5722870920997178
83,age,-0.7983627915382385,51,0.5238095238095238,0.5722870920997178
84,age,-0.19027748703956604,55,0.5873015873015873,0.5722870920997178
85,age,-0.6651673913002014,30,0.19047619047619047,0.5722870920997178
86,age,1.9265021085739136,28,0.15873015873015872,0.5722870920997178
87,age,-0.8493502140045166,30,0.19047619047619047,0.5722870920997178
88,age,0.74321746826171875,26,0.12698412698412698,0.5722870920997178
89,age,-0.6635425090789795,37,0.30158730158730157,0.5722870920997178
90,age,-0.2168208658695221,69,0.8095238095238095,0.5722870920997178
91,age,0.7509257793426514,26,0.12698412698412698,0.5722870920997178
92,age,0.026052355766296387,66,0.7619047619047619,0.5722870920997178
93,age,-0.7624831795692444,40,0.3492063492063492,0.5722870920997178
94,age,0.020914405584335327,73,0.873015873015873,0.5722870920997178
95,age,-1.1664506196975708,45,0.42857142857142855,0.5722870920997178
96,age,0.5601081252098083,20,0.031746031746031744,0.5722870920997178
97,age,0.6249639391899109,19,0.015873015873015872,0.5722870920997178
98,age,-0.12141232192516327,19,0.015873015873015872,0.5722870920997178
99,age,0.46366381645202637,62,0.6984126984126984,0.5722870920997178
100,age,-1.1915907859802246,49,0.49206349206349204,0.5722870920997178
101,age,-0.31391051411628723,69,0.8095238095238095,0.5722870920997178
102,age,-1.389877200126648,49,0.49206349206349204,0.5722870920997178
103,age,8.770059794187546e-4,74,0.8888888888888888,0.5722870920997178
104,age,-0.7932721972465515,37,0.30158730158730157,0.5722870920997178
105,age,0.3371017575263977,51,0.5238095238095238,0.5722870920997178
106,age,-0.17421802878379822,52,0.5396825396825397,0.5722870920997178
107,age,-0.5161842107772827,52,0.5396825396825397,0.5722870920997178
108,age,-1.0743480920791626,46,0.4444444444444444,0.5722870920997178
109,age,-1.1671853065490723,46,0.4444444444444444,0.5722870920997178
110,age,-0.5796761512756348,68,0.7936507936507936,0.5722870920997178
111,age,-0.3539656400680542,52,0.5396825396825397,0.5722870920997178
112,age,-0.8023805022239685,41,0.36507936507936506,0.5722870920997178
113,age,-0.012368947267532349,19,0.015873015873015872,0.5722870920997178
114,age,0.20599666237831116,77,0.9365079365079365,0.5722870920997178
115,age,0.514924168586731,55,0.5873015873015873,0.5722870920997178
116,age,-0.08986727893352509,70,0.8253968253968254,0.5722870920997178
117,age,-0.769015908241272,33,0.23809523809523808,0.5722870920997178
118,age,-0.11845909059047699,73,0.873015873015873,0.5722870920997178
119,age,-0.9740344285964966,34,0.25396825396825395,0.5722870920997178
120,age,-1.1139260530471802,45,0.42857142857142855,0.5722870920997178
121,age,-1.3583624362945557,49,0.49206349206349204,0.5722870920997178
122,age,-0.4147140383720398,54,0.5714285714285714,0.5722870920997178
123,age,-0.5485974550247192,51,0.5238095238095238,0.5722870920997178
124,age,0.447393000125885,63,0.7142857142857143,0.5722870920997178
125,age,-1.1344947814941406,35,0.2698412698412698,0.5722870920997178
126,age,-0.8507463335990906,36,0.2857142857142857,0.5722870920997178
127,age,0.08719362318515778,81,1,0.5722870920997178
128,age,-0.34534984827041626,55,0.5873015873015873,0.5722870920997178
129,age,-0.7014702558517456,33,0.23809523809523808,0.5722870920997178
130,age,-0.6187441945075989,41,0.36507936507936506,0.5722870920997178
131,age,-1.1979795694351196,50,0.5079365079365079,0.5722870920997178
132,age,-0.4463310241699219,76,0.9206349206349206,0.5722870920997178
133,age,-0.4241791367530823,72,0.8571428571428571,0.5722870920997178
134,age,-0.5113046169281006,53,0.5555555555555556,0.5722870920997178
135,age,-0.2686295807361603,56,0.6031746031746031,0.5722870920997178
136,age,-0.46243995428085327,56,0.6031746031746031,0.5722870920997178
137,age,0.19706732034683228,19,0.015873015873015872,0.5722870920997178
138,age,0.2873307764530182,64,0.7301587301587301,0.5722870920997178
139,age,-1.0016961097717285,47,0.4603174603174603,0.5722870920997178
140,age,-0.3224392533302307,79,0.9682539682539683,0.5722870920997178
141,age,0.69432133436203,27,0.14285714285714285,0.5722870920997178
142,age,-0.7644633054733276,57,0.6190476190476191,0.5722870920997178
143,age,-1.2956658601760864,44,0.4126984126984127,0.5722870920997178
144,age,-1.1424790620803833,42,0.38095238095238093,0.5722870920997178
145,age,-0.22720810770988464,23,0.07936507936507936,0.5722870920997178
146,age,-0.04409249126911163,79,0.9682539682539683,0.5722870920997178
147,age,-0.07214658707380295,73,0.873015873015873,0.5722870920997178
148,age,0.6879643797874451,23,0.07936507936507936,0.5722870920997178
149,age,0.19258537888526917,79,0.9682539682539683,0.5722870920997178
150,age,-0.5841055512428284,59,0.6507936507936508,0.5722870920997178
151,age,-0.3586302697658539,53,0.5555555555555556,0.5722870920997178
152,age,-0.11733041703701019,19,0.015873015873015872,0.5722870920997178
153,age,-1.2435600757598877,49,0.49206349206349204,0.5722870920997178
154,age,-0.6295859217643738,51,0.5238095238095238,0.5722870920997178
155,age,-0.8895632028579712,31,0.20634920634920634,0.5722870920997178
156,age,0.1769353151321411,29,0.1746031746031746,0.5722870920997178
157,age,0.3330552577972412,21,0.047619047619047616,0.5722870920997178
158,age,0.035721831023693085,26,0.12698412698412698,0.5722870920997178
159,age,-0.6352578997612,53,0.5555555555555556,0.5722870920997178
160,age,0.14613664150238037,64,0.7301587301587301,0.5722870920997178
161,age,-1.2425943613052368,48,0.47619047619047616,0.5722870920997178
162,age,-0.024466032162308693,70,0.8253968253968254,0.5722870920997178
163,age,-0.8616917133331299,30,0.19047619047619047,0.5722870920997178
164,age,0.010365322232246399,58,0.6349206349206349,0.5722870920997178
165,age,-0.8863220810890198,36,0.2857142857142857,0.5722870920997178
166,age,-0.30800333619117737,73,0.873015873015873,0.5722870920997178
167,age,-0.8144133687019348,37,0.30158730158730157,0.5722870920997178
168,age,-1.154167652130127,45,0.42857142857142855,0.5722870920997178
169,age,0.35036998987197876,25,0.1111111111111111,0.5722870920997178
170,age,-0.03035254217684269,76,0.9206349206349206,0.5722870920997178
171,age,-0.31208929419517517,59,0.6507936507936508,0.5722870920997178
172,age,-1.266135334968567,48,0.47619047619047616,0.5722870920997178
173,age,-0.7913890480995178,36,0.2857142857142857,0.5722870920997178
174,age,-0.19944900274276733,71,0.8412698412698413,0.5722870920997178
175,age,-0.24189358949661255,72,0.8571428571428571,0.5722870920997178
176,age,-0.8653666973114014,41,0.36507936507936506,0.5722870920997178
177,age,1.3941468000411987,27,0.14285714285714285,0.5722870920997178
178,age,-0.8546983003616333,34,0.25396825396825395,0.5722870920997178
179,age,0.27438807487487793,29,0.1746031746031746,0.5722870920997178
180,age,-0.025628291070461273,62,0.6984126984126984,0.5722870920997178
181,age,-1.0066578388214111,44,0.4126984126984127,0.5722870920997178
182,age,-0.1928449422121048,59,0.6507936507936508,0.5722870920997178
183,age,-1.2338489294052124,48,0.47619047619047616,0.5722870920997178
184,age,-0.6391451358795166,30,0.19047619047619047,0.5722870920997178
185,age,0.48030680418014526,24,0.09523809523809523,0.5722870920997178
186,age,0.04698546230792999,60,0.6666666666666666,0.5722870920997178
187,age,0.6042525172233582,29,0.1746031746031746,0.5722870920997178
188,age,-0.3210994005203247,25,0.1111111111111111,0.5722870920997178
189,age,-0.1425323486328125,70,0.8253968253968254,0.5722870920997178
190,age,0.3252818286418915,80,0.9841269841269841,0.5722870920997178
191,age,-0.5584148168563843,59,0.6507936507936508,0.5722870920997178
192,age,0.37594854831695557,21,0.047619047619047616,0.5722870920997178
193,age,0.23483023047447205,25,0.1111111111111111,0.5722870920997178
194,age,-0.17159467935562134,63,0.7142857142857143,0.5722870920997178
195,age,0.1868194043636322,22,0.06349206349206349,0.5722870920997178
196,age,0.011564090847969055,19,0.015873015873015872,0.5722870920997178
197,age,-1.1028838157653809,48,0.47619047619047616,0.5722870920997178
198,age,1.3137576580047607,28,0.15873015873015872,0.5722870920997178
199,age,-0.8857765793800354,33,0.23809523809523808,0.5722870920997178
200,age,-1.2475430965423584,47,0.4603174603174603,0.5722870920997178
201,age,-0.8377822637557983,40,0.3492063492063492,0.5722870920997178
202,age,-0.9799139499664307,35,0.2698412698412698,0.5722870920997178
203,age,-0.6548826098442078,30,0.19047619047619047,0.5722870920997178
204,age,0.026964128017425537,67,0.7777777777777778,0.5722870920997178
205,age,1.1554895639419556,24,0.09523809523809523,0.5722870920997178
206,age,0.23297396302223206,21,0.047619047619047616,0.5722870920997178
207,age,0.15650972723960876,24,0.09523809523809523,0.5722870920997178
208,age,-1.3026639223098755,48,0.47619047619047616,0.5722870920997178
209,age,0.3021589517593384,65,0.746031746031746,0.5722870920997178
210,age,0.3862772583961487,19,0.015873015873015872,0.5722870920997178
211,age,-1.0230339765548706,36,0.2857142857142857,0.5722870920997178
212,age,0.22359725832939148,23,0.07936507936507936,0.5722870920997178
213,age,-1.1784486770629883,50,0.5079365079365079,0.5722870920997178
214,age,-0.3004942536354065,59,0.6507936507936508,0.5722870920997178
215,age,-0.639656662940979,29,0.1746031746031746,0.5722870920997178
216,age,-0.19354325532913208,68,0.7936507936507936,0.5722870920997178
217,age,-0.7442014813423157,31,0.20634920634920634,0.5722870920997178
218,age,0.4272587299346924,21,0.047619047619047616,0.5722870920997178
219,age,-0.7427400350570679,58,0.6349206349206349,0.5722870920997178
220,age,0.13939519226551056,74,0.8888888888888888,0.5722870920997178
221,age,-1.0168575048446655,40,0.3492063492063492,0.5722870920997178
222,age,-0.4298209846019745,51,0.5238095238095238,0.5722870920997178
223,age,0.0855376124382019,74,0.8888888888888888,0.5722870920997178
224,age,-0.40166985988616943,57,0.6190476190476191,0.5722870920997178
225,age,0.26440417766571045,65,0.746031746031746,0.5722870920997178
226,age,-1.2832286357879639,45,0.42857142857142855,0.5722870920997178
227,age,-0.27790722250938416,60,0.6666666666666666,0.5722870920997178
228,age,-0.12494233250617981,53,0.5555555555555556,0.5722870920997178
1,loan_amount,0.2314644306898117,88771931.54,0.8909586563264081,0.4808175750321856
2,loan_amount,-0.5363349318504333,94435393.52,0.9485421992224392,0.4808175750321856
3,loan_amount,-0.96466064453125,69311075.63,0.6930893963147133,0.4808175750321856
4,loan_amount,-0.34678685665130615,79340191.38,0.7950609499401845,0.4808175750321856
5,loan_amount,-0.03262750804424286,28753984.17,0.2807230691331243,0.4808175750321856
6,loan_amount,-0.5363557934761047,5995528.97,0.04932529761376739,0.4808175750321856
7,loan_amount,-0.46449702978134155,88870839.71,0.891964310265655,0.4808175750321856
8,loan_amount,-0.37718328833580017,21713033.28,0.20913383642794345,0.4808175750321856
9,loan_amount,-0.09409195184707642,85015051.93,0.8527603883868289,0.4808175750321856
10,loan_amount,-0.5426636934280396,26278329.8,0.25555172515411123,0.4808175750321856
11,loan_amount,-0.6373081803321838,11446287.89,0.10474617113497443,0.4808175750321856
12,loan_amount,-0.23038990795612335,84641147.86,0.8489586993969708,0.4808175750321856
13,loan_amount,-1.0769317150115967,59724198.77,0.5956143294993484,0.4808175750321856
14,loan_amount,0.30336856842041016,97445430.72,0.9791469082920762,0.4808175750321856
15,loan_amount,-0.0017028488218784332,90798373.94,0.9115626143433976,0.4808175750321856
16,loan_amount,-0.003473535180091858,17644741.5,0.1677692691271489,0.4808175750321856
17,loan_amount,-0.6974372863769531,79304320.03,0.7946962261318924,0.4808175750321856
18,loan_amount,0.6581670045852661,32480263.19,0.31861020398959433,0.4808175750321856
19,loan_amount,-0.6198658347129822,53289916.27,0.5301934290585314,0.4808175750321856
20,loan_amount,-0.35320013761520386,91620255.17,0.9199191343006743,0.4808175750321856
21,loan_amount,-0.6295487284660339,1716407.69,0.005817110456448482,0.4808175750321856
22,loan_amount,-1.0053479671478271,58956081.9,0.5878044614559136,0.4808175750321856
23,loan_amount,-1.1223469972610474,57419566.68,0.5721818634065708,0.4808175750321856
24,loan_amount,-1.1353036165237427,60498955.66,0.603491710289907,0.4808175750321856
25,loan_amount,-0.20470041036605835,9666427.56,0.08664934908100184,0.4808175750321856
26,loan_amount,-0.5265043377876282,77884012.25,0.7802551732451567,0.4808175750321856
27,loan_amount,0.025604020804166794,16580618.84,0.15694974688878316,0.4808175750321856
28,loan_amount,-0.2074417620897293,76124851.14,0.7623688115821947,0.4808175750321856
29,loan_amount,-0.36133891344070435,36959438.08,0.36415244658396245,0.4808175750321856
30,loan_amount,-0.3683421313762665,96788976.84,0.9724723794805936,0.4808175750321856
31,loan_amount,-0.6852752566337585,65680509.36,0.6561754257992038,0.4808175750321856
32,loan_amount,-1.050912618637085,63859359.61,0.6376587914297044,0.4808175750321856
33,loan_amount,-0.7983900308609009,37833539.58,0.3730399188400639,0.4808175750321856
34,loan_amount,-0.2570139467716217,34229457.95,0.3363952322729436,0.4808175750321856
35,loan_amount,-0.8320656418800354,66352802.62,0.6630110023268886,0.4808175750321856
36,loan_amount,1.2000644207000732,30249235.83,0.29592611779982897,0.4808175750321856
37,loan_amount,-0.30770641565322876,87586069.48,0.8789013424357291,0.4808175750321856
38,loan_amount,-0.5710664987564087,64727963.55,0.6464903669598806,0.4808175750321856
39,loan_amount,-0.22239887714385986,4166554.2,0.030729101948293217,0.4808175750321856
40,loan_amount,-0.3650788366794586,8821493.91,0.07805844244988232,0.4808175750321856
41,loan_amount,0.12762001156806946,21340116.82,0.20534218901389192,0.4808175750321856
42,loan_amount,0.8500241041183472,47095502.98,0.4672114112291363,0.4808175750321856
43,loan_amount,0.11162443459033966,98554029.05,0.9904186392078055,0.4808175750321856
44,loan_amount,-1.2786399126052856,49603765.44,0.49271429965144276,0.4808175750321856
45,loan_amount,-0.20709894597530365,90515840.28,0.9086899387277342,0.4808175750321856
46,loan_amount,-0.92396479845047,61550355.71,0.6141818747324101,0.4808175750321856
47,loan_amount,0.5436596274375916,3684735.79,0.025830188319436728,0.4808175750321856
