response_id,campaign_id,customer_id,response_date,responded
4789,5,789,2024-11-09,True
4790,5,790,2024-11-08,False
4791,5,791,2024-11-11,True
4792,5,792,2024-10-31,True
4793,5,793,2024-11-03,True
4794,5,794,2024-10-31,True
4795,5,795,2024-10-30,True
4796,5,796,2024-11-13,True
4797,5,797,2024-10-28,False
4798,5,798,2024-11-07,True
4799,5,799,2024-10-28,True
4800,5,800,2024-11-11,True
4801,5,801,2024-11-05,True
4802,5,802,2024-11-12,True
4803,5,803,2024-11-01,True
4804,5,804,2024-11-02,False
4805,5,805,2024-11-12,True
4806,5,806,2024-11-02,False
4807,5,807,2024-11-08,True
4808,5,808,2024-11-08,False
4809,5,809,2024-11-12,True
4810,5,810,2024-10-29,False
4811,5,811,2024-10-30,False
4812,5,812,2024-11-11,True
4813,5,813,2024-11-03,False
4814,5,814,2024-11-11,True
4815,5,815,2024-11-12,True
4816,5,816,2024-11-06,False
4817,5,817,2024-11-08,True
4818,5,818,2024-11-07,True
4819,5,819,2024-10-30,False
4820,5,820,2024-11-05,True
4821,5,821,2024-11-12,True
4822,5,822,2024-10-29,False
4823,5,823,2024-11-04,True
4824,5,824,2024-11-12,True
4825,5,825,2024-11-01,True
4826,5,826,2024-11-11,True
4827,5,827,2024-11-12,False
4828,5,828,2024-11-07,False
4829,5,829,2024-11-05,False
4830,5,830,2024-11-03,True
4831,5,831,2024-11-10,True
4832,5,832,2024-11-01,False
4833,5,833,2024-10-29,True
4834,5,834,2024-11-13,False
4835,5,835,2024-11-12,False
4836,5,836,2024-11-13,True
4837,5,837,2024-11-06,False
4838,5,838,2024-11-10,False
4839,5,839,2024-11-13,True
4840,5,840,2024-10-28,True
4841,5,841,2024-11-06,False
4842,5,842,2024-11-09,True
4843,5,843,2024-11-11,True
4844,5,844,2024-11-09,False
4845,5,845,2024-11-13,True
4846,5,846,2024-11-12,False
4847,5,847,2024-11-04,False
4848,5,848,2024-11-04,True
4849,5,849,2024-11-02,False
4850,5,850,2024-11-10,False
4851,5,851,2024-11-08,False
4852,5,852,2024-10-28,True
4853,5,853,2024-11-13,True
4854,5,854,2024-10-31,False
4855,5,855,2024-11-08,True
4856,5,856,2024-11-05,True
4857,5,857,2024-11-09,True
4858,5,858,2024-11-08,True
4859,5,859,2024-10-29,True
4860,5,860,2024-11-12,False
4861,5,861,2024-10-28,False
4862,5,862,2024-11-03,False
4863,5,863,2024-10-30,True
4864,5,864,2024-10-31,False
4865,5,865,2024-10-31,False
4866,5,866,2024-11-01,True
4867,5,867,2024-11-01,True
4868,5,868,2024-11-06,True
4869,5,869,2024-11-07,False
4870,5,870,2024-11-07,True
4871,5,871,2024-10-31,False
4872,5,872,2024-11-06,True
4873,5,873,2024-10-31,True
4874,5,874,2024-11-06,True
4875,5,875,2024-10-29,False
4876,5,876,2024-11-11,True
4877,5,877,2024-11-07,False
4878,5,878,2024-11-08,False
4879,5,879,2024-11-05,False
4880,5,880,2024-11-10,True
4881,5,881,2024-11-10,False
4882,5,882,2024-11-11,True
4883,5,883,2024-10-31,True
4884,5,884,2024-11-11,False
4885,5,885,2024-11-03,True
4886,5,886,2024-10-31,True
4887,5,887,2024-11-04,True
4888,5,888,2024-11-13,False
4889,5,889,2024-11-09,False
4890,5,890,2024-11-01,True
4891,5,891,2024-11-10,False
4892,5,892,2024-10-28,False
4893,5,893,2024-11-13,True
4894,5,894,2024-11-04,True
4895,5,895,2024-11-07,False
4896,5,896,2024-10-29,True
4897,5,897,2024-11-08,True
4898,5,898,2024-11-04,True
4899,5,899,2024-11-02,True
4900,5,900,2024-11-02,True
4901,5,901,2024-10-30,False
4902,5,902,2024-11-01,False
4903,5,903,2024-11-01,True
4904,5,904,2024-11-01,True
4905,5,905,2024-11-03,False
4906,5,906,2024-11-01,False
4907,5,907,2024-11-04,False
4908,5,908,2024-11-09,False
4909,5,909,2024-11-11,False
4910,5,910,2024-11-09,True
4911,5,911,2024-11-11,False
4912,5,912,2024-10-31,True
4913,5,913,2024-11-12,False
4914,5,914,2024-11-10,True
4915,5,915,2024-11-03,False
4916,5,916,2024-11-13,False
4917,5,917,2024-11-03,False
4918,5,918,2024-11-13,True
4919,5,919,2024-11-09,False
4920,5,920,2024-11-08,True
4921,5,921,2024-11-04,False
4922,5,922,2024-11-09,False
4923,5,923,2024-11-04,False
4924,5,924,2024-10-30,True
4925,5,925,2024-11-09,False
4926,5,926,2024-11-03,False
4927,5,927,2024-11-04,True
4928,5,928,2024-11-12,True
4929,5,929,2024-10-28,True
4930,5,930,2024-11-04,False
4931,5,931,2024-11-04,False
4932,5,932,2024-10-30,True
4933,5,933,2024-11-07,True
4934,5,934,2024-10-30,False
4935,5,935,2024-11-04,True
4936,5,936,2024-11-13,True
4937,5,937,2024-11-06,True
4938,5,938,2024-11-05,True
4939,5,939,2024-11-10,True
4940,5,940,2024-11-10,True
4941,5,941,2024-11-01,False
4942,5,942,2024-11-12,True
4943,5,943,2024-10-30,True
4944,5,944,2024-11-10,True
4945,5,945,2024-11-05,True
4946,5,946,2024-11-07,True
4947,5,947,2024-11-11,False
4948,5,948,2024-11-01,False
4949,5,949,2024-11-13,True
4950,5,950,2024-11-05,False
4951,5,951,2024-11-08,True
4952,5,952,2024-11-10,False
4953,5,953,2024-11-05,False
4954,5,954,2024-11-10,True
4955,5,955,2024-11-11,False
4956,5,956,2024-10-29,True
4957,5,957,2024-11-07,True
4958,5,958,2024-11-12,True
4959,5,959,2024-10-31,True
4960,5,960,2024-11-04,False
4961,5,961,2024-11-07,True
4962,5,962,2024-10-29,True
4963,5,963,2024-11-04,False
4964,5,964,2024-11-13,True
4965,5,965,2024-11-04,False
4966,5,966,2024-10-28,True
4967,5,967,2024-11-10,True
4968,5,968,2024-11-02,True
4969,5,969,2024-11-12,True
4970,5,970,2024-11-03,True
4971,5,971,2024-10-31,True
4972,5,972,2024-10-31,True
4973,5,973,2024-11-11,False
4974,5,974,2024-11-05,True
4975,5,975,2024-11-06,True
4976,5,976,2024-11-09,True
4977,5,977,2024-11-12,False
4978,5,978,2024-11-04,False
4979,5,979,2024-11-09,True
4980,5,980,2024-10-29,False
4981,5,981,2024-10-31,False
4982,5,982,2024-11-04,False
4983,5,983,2024-11-06,True
4984,5,984,2024-11-05,False
4985,5,985,2024-10-31,False
4986,5,986,2024-11-09,True
4987,5,987,2024-11-05,False
4988,5,988,2024-11-10,False
4989,5,989,2024-11-11,True
4990,5,990,2024-11-05,False
4991,5,991,2024-10-30,True
4992,5,992,2024-10-29,True
4993,5,993,2024-10-29,True
4994,5,994,2024-11-06,False
4995,5,995,2024-11-07,False
4996,5,996,2024-11-11,False
4997,5,997,2024-11-11,False
4998,5,998,2024-11-09,True
4999,5,999,2024-11-11,True
5000,5,1000,2024-11-12,False
5001,6,1,2024-09-21,False
5002,6,2,2024-10-20,True
5003,6,3,2024-09-16,False
5004,6,4,2024-10-17,True
5005,6,5,2024-09-16,True
5006,6,6,2024-09-16,False
5007,6,7,2024-10-22,True
5008,6,8,2024-10-25,False
5009,6,9,2024-10-26,False
5010,6,10,2024-10-09,True
5011,6,11,2024-09-21,False
5012,6,12,2024-10-19,True
5013,6,13,2024-09-29,True
5014,6,14,2024-10-09,True
5015,6,15,2024-10-18,False
5016,6,16,2024-10-27,True
5017,6,17,2024-10-26,False
5018,6,18,2024-10-13,False
5019,6,19,2024-10-01,True
5020,6,20,2024-10-20,True
5021,6,21,2024-10-27,False
5022,6,22,2024-09-30,False
5023,6,23,2024-10-08,False
5024,6,24,2024-10-05,True
5025,6,25,2024-09-21,False
5026,6,26,2024-10-03,False
5027,6,27,2024-09-17,True
5028,6,28,2024-09-26,True
5029,6,29,2024-10-13,True
5030,6,30,2024-10-07,False
5031,6,31,2024-10-17,True
5032,6,32,2024-10-15,True
5033,6,33,2024-10-25,True
5034,6,34,2024-09-29,False
5035,6,35,2024-09-29,True
5036,6,36,2024-10-25,False
5037,6,37,2024-09-28,False
5038,6,38,2024-10-25,False
5039,6,39,2024-10-26,False
5040,6,40,2024-10-25,False
5041,6,41,2024-09-17,True
5042,6,42,2024-09-25,False
5043,6,43,2024-10-05,True
5044,6,44,2024-09-19,False
5045,6,45,2024-10-26,False
5046,6,46,2024-10-17,False
5047,6,47,2024-09-21,False
5048,6,48,2024-09-25,True
5049,6,49,2024-09-19,False
5050,6,50,2024-10-03,False
5051,6,51,2024-09-25,True
5052,6,52,2024-10-13,False
5053,6,53,2024-10-21,True
5054,6,54,2024-09-28,False
5055,6,55,2024-09-20,False
5056,6,56,2024-10-25,False
5057,6,57,2024-09-24,True
5058,6,58,2024-09-27,True
5059,6,59,2024-10-19,False
5060,6,60,2024-10-03,False
5061,6,61,2024-10-09,True
5062,6,62,2024-09-24,True
5063,6,63,2024-09-30,True
5064,6,64,2024-10-10,True
5065,6,65,2024-09-29,True
5066,6,66,2024-09-17,False
5067,6,67,2024-10-01,True
5068,6,68,2024-09-30,False
5069,6,69,2024-09-25,False
5070,6,70,2024-10-11,True
5071,6,71,2024-09-29,False
5072,6,72,2024-10-05,True
5073,6,73,2024-10-18,True
5074,6,74,2024-10-07,True
5075,6,75,2024-10-25,True
5076,6,76,2024-09-30,True
5077,6,77,2024-09-19,True
5078,6,78,2024-09-17,False
5079,6,79,2024-10-20,False
5080,6,80,2024-09-19,True
5081,6,81,2024-10-02,True
5082,6,82,2024-10-07,True
5083,6,83,2024-10-13,False
5084,6,84,2024-10-09,False
5085,6,85,2024-09-25,True
5086,6,86,2024-10-04,False
5087,6,87,2024-09-16,True
5088,6,88,2024-09-23,False
5089,6,89,2024-10-05,True
5090,6,90,2024-09-24,False
5091,6,91,2024-10-24,False
5092,6,92,2024-09-22,True
5093,6,93,2024-09-27,False
5094,6,94,2024-10-06,True
5095,6,95,2024-10-26,True
5096,6,96,2024-09-19,False
5097,6,97,2024-10-10,True
5098,6,98,2024-10-14,False
5099,6,99,2024-10-08,False
5100,6,100,2024-10-03,True
5101,6,101,2024-10-02,True
5102,6,102,2024-10-15,True
5103,6,103,2024-09-18,False
5104,6,104,2024-10-04,True
5105,6,105,2024-10-25,False
5106,6,106,2024-10-21,True
5107,6,107,2024-10-26,True
5108,6,108,2024-10-17,False
5109,6,109,2024-09-28,True
5110,6,110,2024-09-26,False
5111,6,111,2024-09-26,True
5112,6,112,2024-09-29,True
5113,6,113,2024-10-24,True
5114,6,114,2024-09-27,True
5115,6,115,2024-09-24,True
5116,6,116,2024-10-03,False
5117,6,117,2024-10-10,False
5118,6,118,2024-09-28,True
5119,6,119,2024-10-25,True
5120,6,120,2024-09-19,False
5121,6,121,2024-10-18,True
5122,6,122,2024-10-24,True
5123,6,123,2024-09-19,True
5124,6,124,2024-10-23,True
5125,6,125,2024-10-11,False
5126,6,126,2024-09-26,False
5127,6,127,2024-09-26,False
5128,6,128,2024-10-09,False
5129,6,129,2024-10-16,False
5130,6,130,2024-09-28,True
5131,6,131,2024-10-03,False
5132,6,132,2024-09-18,True
5133,6,133,2024-10-05,False
5134,6,134,2024-10-04,False
5135,6,135,2024-10-19,True
5136,6,136,2024-10-09,False
5137,6,137,2024-09-19,True
5138,6,138,2024-10-26,False
5139,6,139,2024-09-23,False
5140,6,140,2024-09-24,False
5141,6,141,2024-10-16,False
5142,6,142,2024-10-21,False
5143,6,143,2024-09-28,True
5144,6,144,2024-10-08,True
5145,6,145,2024-10-15,True
5146,6,146,2024-10-16,False
5147,6,147,2024-09-26,False
5148,6,148,2024-10-16,True
5149,6,149,2024-10-24,False
5150,6,150,2024-10-01,True
5151,6,151,2024-10-01,True
5152,6,152,2024-10-25,True
5153,6,153,2024-10-17,True
5154,6,154,2024-10-01,True
5155,6,155,2024-10-21,True
5156,6,156,2024-10-26,False
5157,6,157,2024-10-02,False
5158,6,158,2024-10-14,False
5159,6,159,2024-10-05,True
5160,6,160,2024-10-22,False
5161,6,161,2024-10-19,False
5162,6,162,2024-10-05,True
5163,6,163,2024-09-28,False
5164,6,164,2024-09-29,False
5165,6,165,2024-09-16,False
5166,6,166,2024-10-20,False
5167,6,167,2024-09-26,False
5168,6,168,2024-09-16,False
5169,6,169,2024-09-26,False
5170,6,170,2024-10-05,True
5171,6,171,2024-09-22,True
5172,6,172,2024-09-17,False
5173,6,173,2024-10-12,True
5174,6,174,2024-09-30,True
5175,6,175,2024-09-18,False
5176,6,176,2024-10-22,False
5177,6,177,2024-10-20,False
5178,6,178,2024-09-28,True
5179,6,179,2024-10-24,True
5180,6,180,2024-10-06,False
5181,6,181,2024-10-14,True
5182,6,182,2024-10-16,False
5183,6,183,2024-09-23,False
5184,6,184,2024-09-28,True
5185,6,185,2024-10-16,True
5186,6,186,2024-10-08,False
5187,6,187,2024-09-30,True
5188,6,188,2024-10-16,True
5189,6,189,2024-09-22,False
5190,6,190,2024-10-16,False
5191,6,191,2024-10-04,False
5192,6,192,2024-09-25,False
5193,6,193,2024-09-19,False
5194,6,194,2024-10-11,True
5195,6,195,2024-09-23,True
5196,6,196,2024-09-16,False
5197,6,197,2024-10-19,True
5198,6,198,2024-10-04,False
5199,6,199,2024-10-05,True
5200,6,200,2024-09-18,True
5201,6,201,2024-10-14,True
5202,6,202,2024-09-28,False
5203,6,203,2024-10-07,True
5204,6,204,2024-10-22,True
5205,6,205,2024-10-17,False
5206,6,206,2024-09-16,True
5207,6,207,2024-10-01,True
5208,6,208,2024-10-23,False
5209,6,209,2024-09-19,True
5210,6,210,2024-09-26,True
5211,6,211,2024-10-07,True
5212,6,212,2024-09-17,True
5213,6,213,2024-10-18,True
5214,6,214,2024-10-20,False
5215,6,215,2024-09-16,True
5216,6,216,2024-09-16,False
5217,6,217,2024-10-12,True
5218,6,218,2024-09-23,True
5219,6,219,2024-09-25,True
5220,6,220,2024-09-26,False
5221,6,221,2024-09-25,True
5222,6,222,2024-10-11,True
5223,6,223,2024-09-25,False
5224,6,224,2024-09-18,True
5225,6,225,2024-09-22,False
5226,6,226,2024-10-22,False
5227,6,227,2024-09-19,False
5228,6,228,2024-10-02,True
5229,6,229,2024-10-23,False
5230,6,230,2024-09-24,True
5231,6,231,2024-09-28,False
5232,6,232,2024-09-21,True
5233,6,233,2024-10-11,True
5234,6,234,2024-10-08,True
5235,6,235,2024-10-13,False
5236,6,236,2024-10-01,True
5237,6,237,2024-10-12,False
5238,6,238,2024-10-11,True
5239,6,239,2024-10-26,False
5240,6,240,2024-10-07,True
5241,6,241,2024-10-03,True
5242,6,242,2024-09-26,True
5243,6,243,2024-09-23,False
5244,6,244,2024-10-27,True
5245,6,245,2024-10-19,False
5246,6,246,2024-10-23,True
5247,6,247,2024-09-26,False
5248,6,248,2024-10-20,True
5249,6,249,2024-10-21,False
5250,6,250,2024-09-28,True
5251,6,251,2024-10-15,False
5252,6,252,2024-10-25,False
5253,6,253,2024-09-28,True
5254,6,254,2024-10-08,True
5255,6,255,2024-10-17,True
5256,6,256,2024-10-25,False
5257,6,257,2024-10-06,True
5258,6,258,2024-09-19,False
5259,6,259,2024-10-08,True
5260,6,260,2024-10-25,True
5261,6,261,2024-09-18,True
5262,6,262,2024-09-16,False
5263,6,263,2024-10-20,True
5264,6,264,2024-09-25,True
5265,6,265,2024-09-20,False
5266,6,266,2024-09-29,False
5267,6,267,2024-09-24,True
5268,6,268,2024-09-29,True
5269,6,269,2024-09-24,False
5270,6,270,2024-09-19,False
5271,6,271,2024-10-11,False
5272,6,272,2024-09-23,False
5273,6,273,2024-09-21,False
5274,6,274,2024-10-14,True
5275,6,275,2024-10-09,True
5276,6,276,2024-09-22,True
5277,6,277,2024-10-15,False
5278,6,278,2024-10-17,True
5279,6,279,2024-10-23,True
5280,6,280,2024-10-11,True
5281,6,281,2024-10-04,True
5282,6,282,2024-09-16,False
5283,6,283,2024-09-24,True
5284,6,284,2024-10-06,False
5285,6,285,2024-10-21,False
5286,6,286,2024-09-30,True
5287,6,287,2024-09-22,False
5288,6,288,2024-10-24,False
5289,6,289,2024-10-26,False
5290,6,290,2024-10-09,False
5291,6,291,2024-10-11,True
5292,6,292,2024-10-24,False
5293,6,293,2024-10-15,True
5294,6,294,2024-10-01,True
5295,6,295,2024-10-04,False
5296,6,296,2024-10-25,True
5297,6,297,2024-10-22,False
5298,6,298,2024-10-20,False
5299,6,299,2024-10-26,True
5300,6,300,2024-10-15,False
5301,6,301,2024-10-19,True
5302,6,302,2024-09-17,True
5303,6,303,2024-09-23,False
5304,6,304,2024-10-19,False
5305,6,305,2024-09-18,True
5306,6,306,2024-10-12,True
5307,6,307,2024-10-18,False
5308,6,308,2024-10-07,True
5309,6,309,2024-10-21,True
5310,6,310,2024-09-25,False
5311,6,311,2024-10-10,False
5312,6,312,2024-09-17,False
5313,6,313,2024-09-20,False
5314,6,314,2024-09-18,False
5315,6,315,2024-09-19,True
5316,6,316,2024-10-18,False
5317,6,317,2024-10-27,False
5318,6,318,2024-10-15,False
5319,6,319,2024-10-19,False
5320,6,320,2024-09-25,False
5321,6,321,2024-10-08,False
5322,6,322,2024-09-21,False
5323,6,323,2024-10-01,False
5324,6,324,2024-10-27,False
5325,6,325,2024-10-13,True
5326,6,326,2024-10-10,False
5327,6,327,2024-10-15,True
5328,6,328,2024-09-23,True
5329,6,329,2024-10-15,False
5330,6,330,2024-10-19,False
5331,6,331,2024-09-20,True
5332,6,332,2024-09-27,True
5333,6,333,2024-09-19,False
5334,6,334,2024-10-17,False
5335,6,335,2024-10-04,False
5336,6,336,2024-10-05,False
5337,6,337,2024-10-01,True
5338,6,338,2024-10-08,True
5339,6,339,2024-10-09,True
5340,6,340,2024-10-17,False
5341,6,341,2024-10-23,False
5342,6,342,2024-10-01,False
5343,6,343,2024-10-15,False
5344,6,344,2024-10-21,True
5345,6,345,2024-09-19,True
5346,6,346,2024-09-27,True
5347,6,347,2024-10-18,False
5348,6,348,2024-09-21,False
5349,6,349,2024-10-14,True
5350,6,350,2024-09-25,True
5351,6,351,2024-09-21,False
5352,6,352,2024-10-22,False
5353,6,353,2024-10-10,False
5354,6,354,2024-10-13,False
5355,6,355,2024-10-21,True
5356,6,356,2024-10-25,True
5357,6,357,2024-10-26,True
5358,6,358,2024-09-20,True
5359,6,359,2024-09-18,False
5360,6,360,2024-09-24,False
5361,6,361,2024-10-03,True
5362,6,362,2024-10-07,True
5363,6,363,2024-10-20,False
5364,6,364,2024-10-25,True
5365,6,365,2024-09-18,True
5366,6,366,2024-09-27,True
5367,6,367,2024-09-18,False
5368,6,368,2024-10-12,False
5369,6,369,2024-09-30,False
5370,6,370,2024-10-21,True
5371,6,371,2024-10-19,True
5372,6,372,2024-10-16,True
5373,6,373,2024-09-23,False
5374,6,374,2024-10-25,True
5375,6,375,2024-10-20,True
5376,6,376,2024-09-21,False
5377,6,377,2024-10-06,False
5378,6,378,2024-10-03,False
5379,6,379,2024-10-03,True
5380,6,380,2024-10-01,False
5381,6,381,2024-09-27,True
5382,6,382,2024-10-07,True
5383,6,383,2024-09-20,True
5384,6,384,2024-10-02,False
5385,6,385,2024-10-01,True
5386,6,386,2024-09-18,False
5387,6,387,2024-10-16,False
5388,6,388,2024-10-15,False
5389,6,389,2024-10-03,True
5390,6,390,2024-10-09,True
5391,6,391,2024-09-16,False
5392,6,392,2024-09-19,True
5393,6,393,2024-10-02,True
5394,6,394,2024-10-16,True
5395,6,395,2024-09-27,False
5396,6,396,2024-10-12,True
5397,6,397,2024-09-28,False
5398,6,398,2024-10-19,False
5399,6,399,2024-10-06,True
5400,6,400,2024-09-17,False
5401,6,401,2024-10-06,True
5402,6,402,2024-10-01,True
5403,6,403,2024-09-23,True
5404,6,404,2024-09-26,False
5405,6,405,2024-10-03,True
5406,6,406,2024-09-22,True
5407,6,407,2024-10-17,False
5408,6,408,2024-10-12,False
5409,6,409,2024-10-17,True
5410,6,410,2024-09-22,True
5411,6,411,2024-10-02,False
5412,6,412,2024-09-27,False
5413,6,413,2024-10-11,True
5414,6,414,2024-10-01,False
5415,6,415,2024-10-06,True
5416,6,416,2024-10-20,False
5417,6,417,2024-09-29,False
5418,6,418,2024-10-13,True
5419,6,419,2024-09-20,True
5420,6,420,2024-10-18,True
5421,6,421,2024-10-02,False
5422,6,422,2024-10-04,False
5423,6,423,2024-10-11,True
5424,6,424,2024-10-20,True
5425,6,425,2024-09-29,True
5426,6,426,2024-10-14,True
5427,6,427,2024-10-11,False
5428,6,428,2024-09-16,True
5429,6,429,2024-10-05,True
5430,6,430,2024-09-16,True
5431,6,431,2024-10-19,True
5432,6,432,2024-10-15,False
5433,6,433,2024-09-28,False
5434,6,434,2024-10-24,False
5435,6,435,2024-10-03,False
5436,6,436,2024-10-09,True
5437,6,437,2024-09-22,False
5438,6,438,2024-10-15,False
5439,6,439,2024-10-16,False
5440,6,440,2024-10-08,True
5441,6,441,2024-09-16,False
5442,6,442,2024-10-18,True
5443,6,443,2024-10-22,False
5444,6,444,2024-10-10,False
5445,6,445,2024-10-05,False
5446,6,446,2024-10-15,False
5447,6,447,2024-10-27,False
5448,6,448,2024-10-19,True
5449,6,449,2024-10-12,False
5450,6,450,2024-10-05,False
5451,6,451,2024-09-28,True
5452,6,452,2024-10-18,True
5453,6,453,2024-10-01,True
5454,6,454,2024-10-08,False
5455,6,455,2024-10-03,False
5456,6,456,2024-09-26,False
5457,6,457,2024-10-19,True
5458,6,458,2024-10-10,False
5459,6,459,2024-09-30,False
5460,6,460,2024-10-27,True
5461,6,461,2024-10-15,True
5462,6,462,2024-09-17,False
5463,6,463,2024-09-25,True
5464,6,464,2024-10-02,True
5465,6,465,2024-10-19,True
5466,6,466,2024-10-18,True
5467,6,467,2024-10-04,False
5468,6,468,2024-10-07,True
5469,6,469,2024-10-09,False
5470,6,470,2024-10-13,True
5471,6,471,2024-10-23,True
5472,6,472,2024-09-16,False
5473,6,473,2024-10-09,True
5474,6,474,2024-09-29,True
5475,6,475,2024-09-18,False
5476,6,476,2024-10-26,True
5477,6,477,2024-10-13,True
5478,6,478,2024-10-26,True
5479,6,479,2024-10-10,False
5480,6,480,2024-09-26,False
5481,6,481,2024-09-23,False
5482,6,482,2024-10-06,True
5483,6,483,2024-09-24,False
5484,6,484,2024-09-23,False
5485,6,485,2024-10-13,True
5486,6,486,2024-09-28,False
5487,6,487,2024-10-26,False
5488,6,488,2024-10-11,False
5489,6,489,2024-09-19,False
5490,6,490,2024-10-11,True
5491,6,491,2024-10-09,False
5492,6,492,2024-10-24,True
5493,6,493,2024-09-16,False
5494,6,494,2024-09-20,True
5495,6,495,2024-10-23,True
5496,6,496,2024-09-24,True
5497,6,497,2024-10-13,False
5498,6,498,2024-09-18,True
5499,6,499,2024-09-22,True
5500,6,500,2024-10-01,False
5501,6,501,2024-09-29,False
5502,6,502,2024-10-16,True
5503,6,503,2024-09-17,False
5504,6,504,2024-09-28,True
5505,6,505,2024-10-24,True
5506,6,506,2024-10-26,False
5507,6,507,2024-10-09,False
5508,6,508,2024-09-20,False
5509,6,509,2024-09-27,False
5510,6,510,2024-09-23,True
5511,6,511,2024-10-26,True
5512,6,512,2024-10-15,False
5513,6,513,2024-10-05,True
5514,6,514,2024-09-27,True
5515,6,515,2024-09-26,False
5516,6,516,2024-10-12,True
5517,6,517,2024-10-21,True
5518,6,518,2024-09-17,True
5519,6,519,2024-09-17,True
5520,6,520,2024-10-05,False
5521,6,521,2024-10-26,False
5522,6,522,2024-09-16,False
5523,6,523,2024-09-29,False
5524,6,524,2024-10-15,True
5525,6,525,2024-10-09,True
5526,6,526,2024-10-04,False
5527,6,527,2024-10-21,True
5528,6,528,2024-10-06,False
5529,6,529,2024-10-27,True
5530,6,530,2024-10-04,True
5531,6,531,2024-09-16,False
5532,6,532,2024-10-14,False
5533,6,533,2024-10-12,True
5534,6,534,2024-09-22,False
5535,6,535,2024-10-21,True
5536,6,536,2024-09-21,True
5537,6,537,2024-10-10,True
5538,6,538,2024-10-05,True
5539,6,539,2024-10-12,True
5540,6,540,2024-10-08,False
5541,6,541,2024-10-24,False
5542,6,542,2024-10-06,True
5543,6,543,2024-09-16,True
5544,6,544,2024-09-18,True
5545,6,545,2024-10-05,False
5546,6,546,2024-10-25,False
5547,6,547,2024-10-04,True
5548,6,548,2024-10-09,False
5549,6,549,2024-09-22,True
5550,6,550,2024-10-22,False
5551,6,551,2024-10-23,True
5552,6,552,2024-10-17,False
5553,6,553,2024-10-07,True
5554,6,554,2024-09-26,False
5555,6,555,2024-10-11,False
5556,6,556,2024-10-19,False
5557,6,557,2024-09-29,False
5558,6,558,2024-10-19,False
5559,6,559,2024-10-26,True
5560,6,560,2024-10-22,True
5561,6,561,2024-10-10,False
5562,6,562,2024-10-25,False
5563,6,563,2024-09-27,False
5564,6,564,2024-10-20,False
5565,6,565,2024-09-28,True
5566,6,566,2024-10-18,False
5567,6,567,2024-09-29,True
5568,6,568,2024-09-17,False
5569,6,569,2024-10-15,True
5570,6,570,2024-10-01,True
5571,6,571,2024-10-12,True
5572,6,572,2024-10-23,False
5573,6,573,2024-09-17,False
5574,6,574,2024-10-01,True
5575,6,575,2024-09-28,False
5576,6,576,2024-09-25,False
5577,6,577,2024-10-24,False
5578,6,578,2024-10-17,False
5579,6,579,2024-10-07,False
5580,6,580,2024-09-30,True
5581,6,581,2024-10-26,True
5582,6,582,2024-10-09,True
5583,6,583,2024-09-30,True
5584,6,584,2024-10-02,False
5585,6,585,2024-09-29,True
5586,6,586,2024-10-17,True
5587,6,587,2024-09-30,False
5588,6,588,2024-10-14,False
5589,6,589,2024-10-16,True
5590,6,590,2024-09-26,False
5591,6,591,2024-09-20,False
5592,6,592,2024-09-20,False
5593,6,593,2024-09-17,True
5594,6,594,2024-10-04,False
5595,6,595,2024-09-22,False
5596,6,596,2024-10-24,True
5597,6,597,2024-10-22,True
5598,6,598,2024-09-28,True
5599,6,599,2024-10-24,True
5600,6,600,2024-10-12,True
5601,6,601,2024-10-19,True
5602,6,602,2024-09-26,True
5603,6,603,2024-10-23,True
5604,6,604,2024-10-27,True
5605,6,605,2024-09-23,False
5606,6,606,2024-10-23,False
5607,6,607,2024-10-07,False
5608,6,608,2024-09-21,False
5609,6,609,2024-10-24,False
5610,6,610,2024-10-16,True
5611,6,611,2024-10-25,True
5612,6,612,2024-10-02,True
5613,6,613,2024-09-20,True
5614,6,614,2024-09-18,True
5615,6,615,2024-10-02,False
5616,6,616,2024-10-21,False
5617,6,617,2024-10-23,False
5618,6,618,2024-10-27,True
5619,6,619,2024-10-16,False
5620,6,620,2024-10-04,False
5621,6,621,2024-10-19,True
5622,6,622,2024-10-25,False
5623,6,623,2024-10-16,True
5624,6,624,2024-10-04,False
5625,6,625,2024-09-22,False
5626,6,626,2024-10-26,True
5627,6,627,2024-09-28,True
5628,6,628,2024-09-22,False
5629,6,629,2024-10-20,True
5630,6,630,2024-09-16,False
5631,6,631,2024-09-23,False
5632,6,632,2024-10-10,True
5633,6,633,2024-09-19,True
5634,6,634,2024-10-25,True
5635,6,635,2024-10-16,False
5636,6,636,2024-09-20,False
5637,6,637,2024-10-07,True
5638,6,638,2024-09-27,True
5639,6,639,2024-10-21,True
5640,6,640,2024-10-18,True
5641,6,641,2024-10-14,False
5642,6,642,2024-10-08,True
5643,6,643,2024-10-02,False
5644,6,644,2024-10-20,False
5645,6,645,2024-10-09,False
5646,6,646,2024-10-27,True
5647,6,647,2024-09-30,True
5648,6,648,2024-10-08,True
5649,6,649,2024-09-29,False
5650,6,650,2024-10-16,False
5651,6,651,2024-10-03,False
5652,6,652,2024-10-02,True
5653,6,653,2024-10-07,True
5654,6,654,2024-10-26,True
5655,6,655,2024-09-18,False
5656,6,656,2024-10-06,False
5657,6,657,2024-09-30,True
5658,6,658,2024-09-25,False
5659,6,659,2024-10-19,True
5660,6,660,2024-10-20,False
5661,6,661,2024-10-13,True
