Column,Dtype,Value,Count
open_date,object,2023-12-24,1
open_date,object,2025-03-06,1
open_date,object,2022-07-17,1
open_date,object,2021-01-22,1
open_date,object,2024-02-20,1
open_date,object,2023-09-29,1
open_date,object,2023-07-11,1
open_date,object,2020-04-12,1
open_date,object,2020-04-11,1
open_date,object,2018-04-12,1
open_date,object,2025-01-01,1
open_date,object,2024-01-06,1
open_date,object,2024-10-06,1
open_date,object,2022-01-17,1
open_date,object,2024-07-03,1
status,object,Active,1280
status,object,Closed,155
status,object,Frozen,81
balance,float64,14753667.93,1
balance,float64,36333487.28,1
balance,float64,18220090.71,1
balance,float64,37324211.49,1
balance,float64,20518910.52,1
balance,float64,42299889.48,1
balance,float64,32305672.25,1
balance,float64,11814130.24,1
balance,float64,9603881.41,1
balance,float64,15533922.99,1
balance,float64,21812284.22,1
balance,float64,13642871.05,1
balance,float64,41254126.69,1
balance,float64,33389445.83,1
balance,float64,47027852.63,1
balance,float64,8468985.24,1
balance,float64,33602826.21,1
balance,float64,9717177.1,1
balance,float64,42895936.32,1
balance,float64,31877533.0,1
balance,float64,41704880.87,1
balance,float64,8853614.55,1
balance,float64,1451560.14,1
balance,float64,23677686.33,1
balance,float64,46379466.21,1
balance,float64,2870777.75,1
balance,float64,19920717.17,1
balance,float64,1686074.28,1
balance,float64,43839293.75,1
balance,float64,46325596.02,1
balance,float64,47025366.06,1
balance,float64,13709085.92,1
balance,float64,31571321.61,1
balance,float64,42972242.7,1
balance,float64,41137159.21,1
balance,float64,45897155.4,1
balance,float64,19429666.03,1
balance,float64,34265564.45,1
balance,float64,19240663.72,1
balance,float64,39442247.51,1
balance,float64,33114549.49,1
balance,float64,48340589.92,1
balance,float64,18393287.04,1
balance,float64,46849244.84,1
balance,float64,42593025.25,1
balance,float64,48706637.31,1
balance,float64,1158275.03,1
balance,float64,44218228.11,1
balance,float64,19680774.08,1
balance,float64,9941199.34,1
balance,float64,34376468.92,1
balance,float64,43676557.13,1
balance,float64,34290811.38,1
balance,float64,12487682.26,1
balance,float64,15284321.41,1
balance,float64,6813250.24,1
balance,float64,9195143.71,1
balance,float64,1377271.16,1
balance,float64,30109775.94,1
balance,float64,34927124.56,1
balance,float64,35425573.8,1
balance,float64,19883760.23,1
balance,float64,6668914.75,1
balance,float64,32365306.06,1
balance,float64,45367338.47,1
balance,float64,48806646.86,1
balance,float64,20432119.85,1
balance,float64,14155532.58,1
balance,float64,10338231.59,1
balance,float64,24713466.21,1
balance,float64,40672487.19,1
balance,float64,35681049.96,1
balance,float64,46414960.75,1
balance,float64,5876352.44,1
balance,float64,47902062.88,1
balance,float64,21450879.37,1
balance,float64,46143411.68,1
balance,float64,49728307.64,1
balance,float64,21794410.68,1
balance,float64,13168187.25,1
balance,float64,46312589.75,1
balance,float64,24965538.77,1
balance,float64,5850934.39,1
balance,float64,35515676.18,1
balance,float64,43896058.63,1
balance,float64,13021979.69,1
balance,float64,44612375.12,1
balance,float64,19740893.75,1
balance,float64,25232054.47,1
balance,float64,46966703.79,1
balance,float64,11749723.57,1
balance,float64,27854428.72,1
balance,float64,47760524.53,1
balance,float64,35388255.44,1
balance,float64,7697235.68,1
balance,float64,29521021.51,1
balance,float64,49066910.42,1
balance,float64,44369511.22,1
balance,float64,3851004.79,1
balance,float64,48581651.46,1
balance,float64,33160252.56,1
balance,float64,8423067.13,1
balance,float64,4687958.13,1
balance,float64,5633419.28,1
balance,float64,17832440.61,1
balance,float64,21827129.03,1
balance,float64,23517674.09,1
balance,float64,7439554.14,1
balance,float64,25671939.55,1
balance,float64,21710955.07,1
balance,float64,21132592.11,1
balance,float64,28157223.28,1
balance,float64,24486255.56,1
balance,float64,4814613.76,1
balance,float64,46085773.47,1
balance,float64,24547346.43,1
balance,float64,20125787.74,1
balance,float64,42618768.2,1
balance,float64,8908759.93,1
balance,float64,30118553.45,1
balance,float64,2786195.85,1
balance,float64,2443625.61,1
balance,float64,36579945.41,1
balance,float64,2201911.51,1
balance,float64,5325469.63,1
balance,float64,3920244.27,1
balance,float64,13261068.74,1
balance,float64,36207493.29,1
balance,float64,43838999.8,1
balance,float64,42147062.07,1
balance,float64,33082300.39,1
balance,float64,29282538.56,1
balance,float64,33046154.14,1
balance,float64,25537472.69,1
balance,float64,27554206.54,1
balance,float64,26159371.93,1
balance,float64,49209469.79,1
balance,float64,21873402.39,1
balance,float64,26368662.77,1
balance,float64,32384054.76,1
balance,float64,403635.31,1
balance,float64,10074907.62,1
balance,float64,23579745.04,1
balance,float64,36941671.28,1
balance,float64,1100623.24,1
balance,float64,38488360.11,1
balance,float64,31306696.96,1
balance,float64,32434674.85,1
balance,float64,9419172.96,1
balance,float64,5604506.0,1
balance,float64,4390880.18,1
balance,float64,48157449.1,1
balance,float64,40658492.65,1
balance,float64,48290532.34,1
balance,float64,23013549.23,1
balance,float64,5842746.24,1
balance,float64,24614364.89,1
balance,float64,6463536.74,1
balance,float64,14130036.19,1
balance,float64,39989755.4,1
balance,float64,41655706.48,1
balance,float64,14676768.16,1
balance,float64,42674155.03,1
balance,float64,25386720.9,1
balance,float64,9618142.86,1
balance,float64,21817137.9,1
balance,float64,31138607.52,1
balance,float64,32418531.29,1
balance,float64,15799349.01,1
balance,float64,3044627.06,1
balance,float64,19990021.81,1
balance,float64,42432326.89,1
balance,float64,38100614.85,1
balance,float64,7860057.04,1
balance,float64,5911786.96,1
balance,float64,2108052.17,1
balance,float64,39084803.25,1
balance,float64,48132728.98,1
balance,float64,46332338.6,1
balance,float64,42671873.32,1
balance,float64,38507043.7,1
balance,float64,49683204.46,1
balance,float64,6043194.76,1
balance,float64,16893360.38,1
balance,float64,42974488.97,1
balance,float64,13047792.35,1
balance,float64,2361996.31,1
balance,float64,24691316.68,1
balance,float64,49002553.27,1
balance,float64,32076873.06,1
balance,float64,19669380.65,1
balance,float64,15747080.55,1
balance,float64,25872261.46,1
balance,float64,22134508.68,1
balance,float64,25812603.12,1
balance,float64,20471372.88,1
balance,float64,6908336.69,1
balance,float64,12280109.49,1
balance,float64,37744712.17,1
balance,float64,8571377.16,1
balance,float64,40459169.33,1
balance,float64,20793334.44,1
balance,float64,6897245.48,1
balance,float64,4973719.0,1
balance,float64,37830431.55,1
balance,float64,12995225.34,1
balance,float64,5530990.89,1
balance,float64,38710147.78,1
balance,float64,27001232.81,1
balance,float64,8009766.74,1
balance,float64,27593774.71,1
balance,float64,27044103.33,1
balance,float64,16731301.31,1
balance,float64,44049924.37,1
balance,float64,44384868.08,1
balance,float64,31221740.43,1
balance,float64,22314990.64,1
balance,float64,13996239.43,1
balance,float64,15691624.87,1
balance,float64,44290284.69,1
balance,float64,22777064.37,1
balance,float64,35229188.99,1
balance,float64,6364927.65,1
balance,float64,20851948.37,1
balance,float64,34454002.9,1
balance,float64,29219345.85,1
balance,float64,20143657.85,1
balance,float64,22313742.71,1
balance,float64,3119061.69,1
balance,float64,21290349.7,1
balance,float64,18069763.97,1
balance,float64,25827426.74,1
balance,float64,25988135.71,1
balance,float64,14233929.39,1
balance,float64,49147698.62,1
balance,float64,28626039.66,1
balance,float64,45013218.44,1
balance,float64,16267562.16,1
balance,float64,33364365.04,1
balance,float64,25243145.42,1
balance,float64,36004474.43,1
balance,float64,45015361.53,1
balance,float64,20884581.96,1
balance,float64,27381389.61,1
balance,float64,10786916.97,1
balance,float64,21093630.84,1
balance,float64,39562273.02,1
balance,float64,18729243.44,1
balance,float64,7673692.49,1
balance,float64,18485602.41,1
balance,float64,5947115.29,1
balance,float64,47204037.36,1
balance,float64,47608714.73,1
balance,float64,9141619.62,1
balance,float64,48989507.82,1
balance,float64,15875947.94,1
balance,float64,9033595.21,1
balance,float64,2258732.36,1
balance,float64,26681857.91,1
balance,float64,35283828.94,1
balance,float64,13755376.77,1
balance,float64,943016.88,1
balance,float64,26092471.93,1
balance,float64,30939015.7,1
balance,float64,6197842.75,1
balance,float64,28604019.73,1
balance,float64,32299367.32,1
balance,float64,47904393.81,1
balance,float64,40634059.45,1
balance,float64,21193385.31,1
balance,float64,49265582.69,1
balance,float64,25026614.36,1
balance,float64,20343228.61,1
balance,float64,27739825.43,1
balance,float64,48174099.64,1
balance,float64,31680729.35,1
balance,float64,20359752.41,1
balance,float64,13471683.48,1
balance,float64,37621975.03,1
balance,float64,11988751.95,1
balance,float64,47079459.99,1
balance,float64,7131602.92,1
balance,float64,2934504.09,1
balance,float64,48056555.51,1
balance,float64,26911191.37,1
balance,float64,20664020.01,1
balance,float64,223919.59,1
balance,float64,34595334.57,1
balance,float64,47950044.04,1
balance,float64,49151267.14,1
balance,float64,35390627.15,1
balance,float64,47270969.22,1
balance,float64,10550400.31,1
balance,float64,36256438.33,1
balance,float64,19771292.01,1
balance,float64,36961755.45,1
balance,float64,10645579.19,1
balance,float64,19013874.19,1
balance,float64,24114491.13,1
balance,float64,8377409.89,1
balance,float64,46678834.4,1
balance,float64,6421037.28,1
balance,float64,9696575.15,1
balance,float64,13874604.23,1
balance,float64,49213334.26,1
balance,float64,35351330.65,1
balance,float64,1849434.19,1
balance,float64,11065172.55,1
balance,float64,40815878.39,1
balance,float64,34030912.06,1
balance,float64,11083823.03,1
balance,float64,18530327.26,1
balance,float64,40595366.72,1
balance,float64,17904707.37,1
balance,float64,17656206.67,1
balance,float64,44629683.93,1
balance,float64,31318592.45,1
balance,float64,21603127.69,1
balance,float64,31303474.4,1
balance,float64,9851872.12,1
balance,float64,21196774.64,1
balance,float64,40385568.8,1
balance,float64,9738460.89,1
balance,float64,26625190.01,1
balance,float64,11235164.82,1
balance,float64,25867673.12,1
balance,float64,34011872.04,1
balance,float64,16156733.23,1
balance,float64,32051904.65,1
balance,float64,44156265.78,1
balance,float64,33902156.06,1
balance,float64,36447654.33,1
balance,float64,16416401.51,1
balance,float64,33792047.24,1
balance,float64,30965335.41,1
balance,float64,23215812.56,1
balance,float64,20561289.11,1
balance,float64,19078959.65,1
balance,float64,33881447.23,1
balance,float64,30540824.6,1
balance,float64,3109491.66,1
balance,float64,44505285.99,1
balance,float64,3043740.4,1
balance,float64,31271184.39,1
balance,float64,38789716.09,1
balance,float64,25988555.48,1
balance,float64,17046690.38,1
balance,float64,12365206.77,1
balance,float64,43806512.86,1
balance,float64,20940577.47,1
balance,float64,16563960.27,1
balance,float64,33396328.35,1
balance,float64,10071049.17,1
balance,float64,9778402.41,1
balance,float64,25360322.29,1
balance,float64,48513850.21,1
balance,float64,15440633.98,1
balance,float64,44262243.28,1
balance,float64,29230269.54,1
balance,float64,39853308.94,1
balance,float64,31046335.83,1
balance,float64,12821742.25,1
balance,float64,42040565.33,1
balance,float64,624306.23,1
balance,float64,48855321.28,1
balance,float64,40476293.64,1
balance,float64,10519766.56,1
balance,float64,39372829.89,1
balance,float64,1059478.09,1
balance,float64,1084386.48,1
balance,float64,16997476.48,1
balance,float64,10955062.57,1
balance,float64,1493981.81,1
balance,float64,22026001.89,1
balance,float64,17900754.37,1
balance,float64,49494003.4,1
balance,float64,18801831.06,1
balance,float64,36731963.01,1
balance,float64,23332172.51,1
balance,float64,45998480.07,1
balance,float64,44745282.41,1
balance,float64,31908898.97,1
balance,float64,24744653.35,1
balance,float64,26278528.8,1
balance,float64,23218721.21,1
balance,float64,37567888.82,1
balance,float64,30748173.55,1
balance,float64,4079571.02,1
balance,float64,42576616.89,1
balance,float64,2672416.16,1
balance,float64,14716195.47,1
balance,float64,38156487.91,1
balance,float64,21482712.83,1
balance,float64,18915994.51,1
balance,float64,6548426.06,1
balance,float64,3278222.2,1
balance,float64,30205661.85,1
balance,float64,40780083.34,1
balance,float64,33758615.18,1
balance,float64,18018242.18,1
balance,float64,46331029.9,1
balance,float64,25093228.34,1
balance,float64,17961055.83,1
balance,float64,22090007.85,1
balance,float64,15857851.08,1
balance,float64,21630958.08,1
balance,float64,31060079.73,1
balance,float64,11516577.13,1
balance,float64,4210567.19,1
balance,float64,18711626.69,1
balance,float64,18860377.32,1
balance,float64,19801039.77,1
balance,float64,1171759.62,1
balance,float64,34529025.15,1
balance,float64,21291710.22,1
balance,float64,41716601.09,1
balance,float64,36892875.01,1
balance,float64,28879647.35,1
balance,float64,22504097.06,1
balance,float64,9400449.14,1
balance,float64,23075442.85,1
balance,float64,25796109.27,1
balance,float64,11386648.85,1
balance,float64,25637222.18,1
balance,float64,37892725.69,1
balance,float64,20196518.96,1
balance,float64,14980712.86,1
balance,float64,37621644.0,1
balance,float64,10291793.48,1
balance,float64,45180339.34,1
balance,float64,23917774.61,1
balance,float64,49479860.22,1
balance,float64,42986770.3,1
balance,float64,18438926.76,1
balance,float64,11659640.91,1
balance,float64,3483856.87,1
balance,float64,30172161.98,1
balance,float64,27649809.7,1
balance,float64,15239226.77,1
balance,float64,28480055.45,1
balance,float64,19327827.72,1
balance,float64,10218188.88,1
balance,float64,39959297.42,1
balance,float64,7693025.06,1
balance,float64,36123245.37,1
balance,float64,26891499.78,1
balance,float64,43528274.2,1
balance,float64,4785753.21,1
balance,float64,45542546.44,1
balance,float64,8987109.71,1
balance,float64,41173245.98,1
balance,float64,42133547.3,1
balance,float64,44050893.73,1
balance,float64,28810876.29,1
balance,float64,45516023.92,1
balance,float64,19967853.36,1
balance,float64,49554344.81,1
balance,float64,34244948.1,1
balance,float64,46958321.19,1
balance,float64,33242984.35,1
balance,float64,35723469.49,1
balance,float64,7683288.9,1
balance,float64,33572893.87,1
balance,float64,26737345.12,1
balance,float64,30353357.99,1
balance,float64,42079711.03,1
balance,float64,21891805.39,1
balance,float64,3421176.19,1
balance,float64,6832663.81,1
balance,float64,546760.7,1
balance,float64,37300412.28,1
balance,float64,3669042.65,1
balance,float64,12645803.24,1
balance,float64,38977737.0,1
balance,float64,3835916.47,1
balance,float64,20569795.14,1
balance,float64,18455308.25,1
balance,float64,11012608.73,1
balance,float64,15818848.67,1
balance,float64,16175157.72,1
balance,float64,6048990.03,1
balance,float64,46717025.13,1
balance,float64,16140752.0,1
balance,float64,2210185.49,1
balance,float64,44115480.02,1
balance,float64,34001176.69,1
balance,float64,49464638.34,1
balance,float64,10007284.7,1
balance,float64,46441739.41,1
balance,float64,2442748.09,1
balance,float64,15423129.3,1
balance,float64,2397323.56,1
balance,float64,39350674.38,1
balance,float64,16441205.69,1
balance,float64,1904956.71,1
balance,float64,10108569.26,1
balance,float64,3005551.6,1
balance,float64,36898285.06,1
balance,float64,30821270.24,1
balance,float64,35234410.24,1
balance,float64,32033191.82,1
balance,float64,30430580.77,1
balance,float64,33321865.75,1
balance,float64,31771319.05,1
balance,float64,34818805.14,1
balance,float64,4746280.93,1
balance,float64,5099661.36,1
balance,float64,20560730.83,1
balance,float64,17985500.95,1
balance,float64,39066633.38,1
balance,float64,22419076.91,1
balance,float64,30296503.23,1
balance,float64,36086471.55,1
balance,float64,3917444.04,1
balance,float64,8692054.47,1
balance,float64,49600708.32,1
balance,float64,3508546.15,1
balance,float64,31492827.82,1
balance,float64,19080481.17,1
balance,float64,34816939.64,1
balance,float64,33253650.89,1
balance,float64,10298813.59,1
balance,float64,11458211.0,1
balance,float64,48878599.55,1
balance,float64,24436205.94,1
balance,float64,47855272.86,1
balance,float64,28284773.52,1
balance,float64,1950956.62,1
balance,float64,49376227.91,1
balance,float64,18663513.44,1
balance,float64,46285296.65,1
balance,float64,218985.73,1
balance,float64,23468231.48,1
balance,float64,24047408.27,1
balance,float64,22685619.26,1
balance,float64,8793208.9,1
balance,float64,46077409.63,1
balance,float64,19077151.39,1
balance,float64,40981994.36,1
balance,float64,22074389.78,1
balance,float64,8428250.6,1
balance,float64,19904531.28,1
balance,float64,13458376.68,1
balance,float64,28634858.65,1
balance,float64,36699332.51,1
balance,float64,26664733.59,1
balance,float64,21349304.93,1
balance,float64,9449274.37,1
balance,float64,29312159.83,1
balance,float64,38550899.55,1
balance,float64,30111444.85,1
balance,float64,47213818.43,1
balance,float64,32270223.52,1
balance,float64,18077100.27,1
balance,float64,12125219.93,1
balance,float64,32548807.67,1
balance,float64,26008505.34,1
balance,float64,26121503.87,1
balance,float64,39462466.32,1
balance,float64,37592416.84,1
balance,float64,38029074.38,1
balance,float64,29286463.54,1
balance,float64,6242832.14,1
balance,float64,8314645.37,1
balance,float64,45649440.5,1
balance,float64,45114641.71,1
balance,float64,37498287.61,1
balance,float64,40720379.04,1
balance,float64,9107396.73,1
balance,float64,18738822.92,1
balance,float64,32729514.38,1
balance,float64,3501376.33,1
balance,float64,46954846.8,1
balance,float64,24231961.85,1
balance,float64,36793293.45,1
balance,float64,18016678.55,1
balance,float64,47877781.66,1
balance,float64,33014818.23,1
balance,float64,30921401.26,1
balance,float64,37574472.67,1
balance,float64,6153498.03,1
balance,float64,44399647.86,1
balance,float64,43528370.12,1
balance,float64,43655140.84,1
balance,float64,18928000.55,1
balance,float64,40844191.13,1
balance,float64,16834144.56,1
balance,float64,23666856.84,1
balance,float64,18856746.02,1
balance,float64,38319205.96,1
balance,float64,34592309.57,1
balance,float64,46137581.98,1
balance,float64,47575678.94,1
balance,float64,11026597.99,1
balance,float64,46449078.28,1
balance,float64,49668139.93,1
balance,float64,37665093.51,1
balance,float64,27037988.73,1
balance,float64,22319872.15,1
balance,float64,49815273.93,1
balance,float64,39843069.81,1
balance,float64,43494237.58,1
balance,float64,14700210.03,1
balance,float64,42856429.01,1
balance,float64,42384986.51,1
balance,float64,15451482.43,1
balance,float64,14176807.34,1
balance,float64,24996634.92,1
balance,float64,40809236.54,1
balance,float64,469334.21,1
balance,float64,30084865.76,1
balance,float64,39877931.78,1
balance,float64,48992676.41,1
balance,float64,29507088.58,1
balance,float64,28850072.92,1
balance,float64,6379599.15,1
balance,float64,46861160.43,1
balance,float64,5578012.29,1
balance,float64,11185306.28,1
balance,float64,39256243.31,1
balance,float64,466534.41,1
balance,float64,40219878.58,1
balance,float64,14561167.65,1
balance,float64,28862098.88,1
balance,float64,35482280.7,1
balance,float64,16177695.09,1
balance,float64,46153958.68,1
balance,float64,19559244.1,1
balance,float64,23676346.7,1
balance,float64,27401666.05,1
balance,float64,32965923.04,1
balance,float64,36372499.19,1
balance,float64,2637789.55,1
balance,float64,35841147.68,1
balance,float64,18841664.27,1
balance,float64,10793096.11,1
balance,float64,6270569.51,1
balance,float64,49997710.02,1
balance,float64,37270511.15,1
balance,float64,28653365.62,1
balance,float64,33442922.57,1
balance,float64,5840215.43,1
balance,float64,32663241.74,1
balance,float64,43246140.52,1
balance,float64,18774828.32,1
balance,float64,34402325.45,1
balance,float64,5948939.06,1
balance,float64,48486651.4,1
balance,float64,2633081.05,1
balance,float64,4811426.12,1
balance,float64,49135200.23,1
balance,float64,49424324.55,1
balance,float64,25534411.41,1
balance,float64,26138086.33,1
balance,float64,22251565.18,1
balance,float64,2317851.49,1
balance,float64,47261971.95,1
balance,float64,18184346.44,1
balance,float64,1759913.92,1
balance,float64,4400168.24,1
balance,float64,6449511.37,1
balance,float64,22367171.58,1
balance,float64,29959139.3,1
balance,float64,10381113.9,1
balance,float64,41858825.54,1
balance,float64,26825475.32,1
balance,float64,35040088.06,1
balance,float64,45444937.36,1
balance,float64,7325018.35,1
balance,float64,18147346.04,1
balance,float64,20344995.39,1
balance,float64,6239814.98,1
balance,float64,48201244.88,1
balance,float64,7683035.59,1
balance,float64,28186471.41,1
balance,float64,36636418.19,1
balance,float64,7170765.07,1
balance,float64,12716427.87,1
balance,float64,8174335.54,1
balance,float64,12755818.88,1
balance,float64,13877011.98,1
balance,float64,30111197.91,1
balance,float64,14992464.39,1
balance,float64,2246330.28,1
balance,float64,26034527.23,1
balance,float64,25116439.99,1
balance,float64,9163395.24,1
balance,float64,12463090.26,1
balance,float64,36273709.45,1
balance,float64,28382363.15,1
balance,float64,35664000.84,1
balance,float64,6387334.43,1
balance,float64,40306188.95,1
balance,float64,47326050.18,1
balance,float64,30377272.55,1
balance,float64,35025772.23,1
balance,float64,40341840.2,1
balance,float64,36419087.47,1
balance,float64,5259086.45,1
balance,float64,4906363.29,1
balance,float64,33956368.02,1
balance,float64,8532493.38,1
balance,float64,47624655.28,1
balance,float64,18358876.35,1
balance,float64,48232722.71,1
balance,float64,36951767.76,1
balance,float64,35132559.77,1
balance,float64,30818167.48,1
balance,float64,25755424.24,1
balance,float64,46622746.53,1
balance,float64,544627.17,1
balance,float64,14299684.71,1
balance,float64,8264005.15,1
balance,float64,3843893.69,1
balance,float64,15643718.25,1
balance,float64,42897494.5,1
balance,float64,44179977.51,1
balance,float64,17693351.48,1
balance,float64,21934217.73,1
balance,float64,9117280.2,1
balance,float64,18721730.28,1
balance,float64,32835105.97,1
balance,float64,45656324.53,1
balance,float64,26459537.16,1
balance,float64,5075875.56,1
balance,float64,36124455.2,1
balance,float64,17701098.29,1
balance,float64,304496.3,1
balance,float64,44625770.47,1
balance,float64,15247941.77,1
balance,float64,36903905.85,1
balance,float64,24161402.9,1
balance,float64,21463654.79,1
balance,float64,43209698.61,1
balance,float64,9351143.17,1
balance,float64,21453307.27,1
balance,float64,14480436.79,1
balance,float64,29858370.26,1
balance,float64,11832881.71,1
balance,float64,17212586.34,1
balance,float64,47884352.94,1
balance,float64,46178826.92,1
balance,float64,38221991.55,1
balance,float64,27510682.41,1
balance,float64,49146605.85,1
balance,float64,9957606.29,1
balance,float64,37198760.11,1
balance,float64,14252139.21,1
balance,float64,34151246.02,1
balance,float64,15224791.19,1
balance,float64,12620629.69,1
balance,float64,23608187.63,1
balance,float64,2616010.54,1
balance,float64,44756360.64,1
balance,float64,47150507.37,1
balance,float64,15221456.6,1
balance,float64,23964969.93,1
balance,float64,49006415.82,1
balance,float64,19023828.93,1
balance,float64,30827203.23,1
balance,float64,9616947.83,1
balance,float64,6623467.68,1
balance,float64,42745047.19,1
balance,float64,40499523.9,1
balance,float64,47790588.06,1
balance,float64,13714690.55,1
balance,float64,47622687.02,1
balance,float64,3394747.71,1
balance,float64,22429626.18,1
balance,float64,37970164.27,1
balance,float64,27529279.14,1
balance,float64,7692080.91,1
balance,float64,23715184.02,1
balance,float64,27333485.35,1
balance,float64,22294032.36,1
balance,float64,48416825.77,1
balance,float64,5327212.23,1
balance,float64,13804587.86,1
balance,float64,29449664.66,1
balance,float64,37067192.21,1
balance,float64,20423060.68,1
balance,float64,47321927.09,1
balance,float64,17379620.32,1
balance,float64,10506519.55,1
balance,float64,39533159.7,1
balance,float64,13895047.64,1
balance,float64,14599246.34,1
balance,float64,8563743.75,1
balance,float64,11024613.02,1
balance,float64,36031752.52,1
balance,float64,452977.63,1
balance,float64,189991.32,1
balance,float64,19518442.58,1
balance,float64,37538882.29,1
balance,float64,26628167.94,1
balance,float64,34693228.67,1
balance,float64,26343659.71,1
balance,float64,32259486.71,1
balance,float64,3611713.99,1
balance,float64,40876785.06,1
balance,float64,1062154.72,1
balance,float64,24531013.98,1
balance,float64,22974911.73,1
balance,float64,45109385.49,1
balance,float64,11593839.9,1
balance,float64,31493735.04,1
balance,float64,11039745.49,1
balance,float64,31718934.01,1
balance,float64,34408888.4,1
balance,float64,48580519.2,1
balance,float64,10971786.84,1
balance,float64,2872598.92,1
balance,float64,49538494.99,1
balance,float64,35745411.45,1
balance,float64,11301960.77,1
balance,float64,19275298.96,1
balance,float64,45609226.44,1
balance,float64,14843957.18,1
balance,float64,6162545.0,1
balance,float64,2803216.57,1
balance,float64,15376175.78,1
balance,float64,24026467.27,1
balance,float64,40914585.44,1
balance,float64,479714.68,1
balance,float64,31372944.98,1
balance,float64,38508180.13,1
balance,float64,687467.5,1
balance,float64,18899977.74,1
balance,float64,20703077.84,1
balance,float64,24715381.75,1
balance,float64,6385511.99,1
balance,float64,13931022.36,1
balance,float64,5667070.08,1
balance,float64,36069959.75,1
balance,float64,7337988.5,1
balance,float64,43087081.62,1
balance,float64,46644762.89,1
balance,float64,5205088.92,1
balance,float64,34361164.28,1
balance,float64,33974871.25,1
balance,float64,8911608.16,1
balance,float64,45994481.43,1
balance,float64,16692902.26,1
balance,float64,47792894.93,1
balance,float64,633760.23,1
balance,float64,18268558.47,1
balance,float64,29700343.07,1
balance,float64,35073074.16,1
balance,float64,1327080.65,1
balance,float64,5870618.11,1
balance,float64,41392812.17,1
balance,float64,7215570.71,1
balance,float64,17473883.25,1
balance,float64,47881212.41,1
balance,float64,42531249.51,1
balance,float64,11767301.52,1
balance,float64,35748903.44,1
balance,float64,41071995.86,1
balance,float64,27471469.65,1
balance,float64,47202073.07,1
balance,float64,40168929.64,1
balance,float64,20260942.75,1
balance,float64,23427120.42,1
balance,float64,37302326.91,1
balance,float64,2809281.13,1
balance,float64,6265416.47,1
balance,float64,4605906.89,1
balance,float64,21189276.38,1
balance,float64,41477616.35,1
balance,float64,41635677.92,1
balance,float64,8687274.36,1
balance,float64,3009439.93,1
balance,float64,34765398.75,1
balance,float64,36130645.45,1
balance,float64,34931210.64,1
balance,float64,9129401.33,1
balance,float64,34121875.34,1
balance,float64,42602834.54,1
balance,float64,39805504.16,1
balance,float64,25183884.36,1
balance,float64,4878018.0,1
balance,float64,36287149.36,1
balance,float64,25015802.0,1
balance,float64,17838890.69,1
balance,float64,4669614.65,1
balance,float64,39513382.9,1
balance,float64,4261117.34,1
balance,float64,10094278.73,1
balance,float64,29859566.68,1
balance,float64,14117524.5,1
balance,float64,38942075.04,1
balance,float64,5428960.09,1
balance,float64,7030957.71,1
balance,float64,48924403.2,1
balance,float64,38599306.12,1
balance,float64,17674890.15,1
balance,float64,8082009.52,1
balance,float64,22745844.8,1
balance,float64,48447666.45,1
balance,float64,756938.23,1
balance,float64,28349374.06,1
balance,float64,49850504.8,1
balance,float64,35640996.41,1
balance,float64,42799068.12,1
balance,float64,6568566.74,1
balance,float64,8060740.85,1
balance,float64,40375726.93,1
balance,float64,4673610.34,1
balance,float64,23816211.24,1
balance,float64,30222427.33,1
balance,float64,16442744.65,1
balance,float64,46125312.53,1
balance,float64,9021865.24,1
balance,float64,23429750.01,1
balance,float64,23119305.83,1
balance,float64,42692921.24,1
balance,float64,14540123.4,1
balance,float64,28044412.17,1
balance,float64,32196900.6,1
balance,float64,43778067.47,1
balance,float64,34113222.83,1
balance,float64,25628837.81,1
balance,float64,20052951.32,1
balance,float64,24418067.18,1
balance,float64,28049813.05,1
balance,float64,21844831.51,1
balance,float64,34444636.36,1
balance,float64,47097662.8,1
balance,float64,37661270.77,1
balance,float64,2696576.72,1
balance,float64,33485523.54,1
balance,float64,35613213.05,1
balance,float64,13702526.82,1
balance,float64,31788007.77,1
balance,float64,47632724.02,1
balance,float64,10678907.35,1
balance,float64,18081023.02,1
balance,float64,38712534.12,1
balance,float64,10681372.35,1
balance,float64,27258610.27,1
balance,float64,38256406.18,1
balance,float64,17592931.63,1
balance,float64,32449094.75,1
balance,float64,25109239.15,1
balance,float64,18196084.73,1
balance,float64,28846053.1,1
balance,float64,10496056.35,1
balance,float64,38721475.93,1
balance,float64,48951809.12,1
balance,float64,28923067.06,1
balance,float64,42864780.72,1
balance,float64,36117079.05,1
balance,float64,15827227.81,1
balance,float64,44826090.61,1
balance,float64,49318533.67,1
balance,float64,33401444.79,1
balance,float64,45134626.48,1
balance,float64,13387780.95,1
balance,float64,18738443.61,1
balance,float64,41022694.58,1
balance,float64,39689623.33,1
balance,float64,42818568.18,1
balance,float64,22736947.69,1
balance,float64,42586745.76,1
balance,float64,25173042.39,1
balance,float64,37499684.52,1
balance,float64,831160.4,1
balance,float64,40298928.73,1
balance,float64,35107610.19,1
balance,float64,42256129.51,1
balance,float64,29748641.59,1
balance,float64,22946590.01,1
balance,float64,35381719.93,1
balance,float64,38503911.25,1
balance,float64,4672337.69,1
balance,float64,7961067.91,1
balance,float64,31369645.9,1
balance,float64,31575739.01,1
balance,float64,4987900.42,1
balance,float64,15913066.07,1
balance,float64,19526680.74,1
