account_id,average_transaction,transaction_count,total_amount,min_transaction,max_transaction,transaction_std_dev,customer_id
824,2048510.1905555555,18,36873183.43,178106.02,4737288.81,1474948.586233531,549
825,2401302.9810526315,19,45624756.64,605139.35,4703914.39,1118102.580243499,550
826,2804568.612631579,19,53286803.64,106173.69,4885104.2,1489209.2224140058,551
827,2622510.2205555555,18,47205183.97,609683.36,4759793.13,1281441.2744201436,551
828,2559622.5803703703,27,69109809.67,40481.33,4993117.81,1419946.3632382106,552
829,2324985.9016666664,18,41849746.23,1783.47,4794084.84,1758802.923022483,553
830,2788800.073636364,33,92030402.43,19220.61,4950141.04,1344420.8052830184,553
832,2308233.268636364,22,50781131.91,121851.24,4855649.37,1510808.9314186731,555
833,2093609.2683333333,18,37684966.83,62809.93,4655990.66,1366131.5897756284,556
835,2635183.06,21,55338844.26,15300.06,4849364.4,1708765.0925759743,558
836,2823954.519375,16,45183272.31,146786.36,4959827.38,1844866.8289779783,559
837,2266350.193888889,18,40794303.49,137243.61,4951208.07,1533889.2094188137,560
838,2413016.973888889,18,43434305.53,86057.55,4886182.3,1602181.333857724,560
839,2418065.6147826086,23,55615509.14,100303.17,4719050.28,1667964.8692163066,561
840,3229881.07652174,23,74287264.76,495776.74,4950934.92,1382742.3571562811,562
842,2274743.705625,16,36395899.29,93274.5,4943951.06,1491459.8651465136,563
843,3268482.003,20,65369640.06,659450.85,4814942.62,1188586.7794836552,563
844,2684926.5308333333,24,64438236.74,9738.56,4657419.63,1787051.8387462653,564
845,2900256.35,21,60905383.35,729352.21,4857403.49,1275239.651334382,564
846,1935644.2945833332,24,46455463.07,144429.02,4864853.16,1396135.1046155756,565
847,2074798.4845833331,24,49795163.63,47600.85,4767867.02,1386131.2547805046,566
848,1867364.0633333328,24,44816737.52,16440.17,4649010.59,1457884.866729115,567
849,1845569.972142857,14,25837979.61,149083.68,2860920.02,917983.8178417856,567
850,1894540.6854545453,22,41679895.08,99770.35,4500063.66,1484039.7965722668,568
851,2635039.486,15,39525592.29,538638.44,4818048.02,1493807.4908119529,569
852,2663510.093846154,26,69251262.44,282772.74,4969544.96,1328817.8815335634,570
853,2289551.557407407,27,61817892.05,139533.99,4659850.31,1251393.556129821,570
854,2139655.3466666667,21,44932762.28,380576.39,4966555.32,1281111.8075289037,571
855,2305668.9869230767,26,59947393.66,181738.22,4760634.01,1326665.9114815218,571
856,2129137.58,22,46841026.76,33665.64,4704353.55,1275309.082432335,572
857,2920075.327,20,58401506.54,171722.76,4968928.19,1565309.3429226198,573
858,2560789.3976470586,17,43533419.76,123013.11,4912928.17,1593795.0572592772,574
859,2235774.5052941176,17,38008166.59,124812.09,4708297.27,1559203.3968988487,575
860,3151517.601875,16,50424281.63,1287041.93,4980427.1,1306728.8659090137,576
861,2657228.8588888887,27,71745179.19,116135.74,4992820.99,1803744.5597819595,577
862,3142031.8686666666,15,47130478.03,272239.79,4961141.87,1514575.274433776,577
863,2722198.033043478,23,62610554.76,123769.88,4907548.28,1342361.6291981468,578
864,2494624.9264,25,62365623.16,456622.65,4593239.86,1308061.5073994868,579
865,1632321.1925,24,39175708.62,55000.28,4124488.75,1330452.1211030097,580
866,2308646.3652173914,23,53098866.4,16670.53,4986213.14,1566688.818369253,581
867,2328509.0982758617,29,67526763.85,40955.14,4812041.82,1553198.3230721992,582
868,2532739.6272222223,18,45589313.29,220284.56,4146617.37,1283902.1263899726,583
869,2506274.9760000003,15,37594124.64,205064.05,4949149.24,1591188.7553012937,584
870,2167103.534375,16,34673656.55,222853.42,4495215.67,1337856.0403958345,584
872,2316615.1947058826,17,39382458.31,426133.21,4645684.76,1387760.3742356622,585
873,1703669.00375,24,40888056.09,36746.78,4818586.6,1124388.9254363575,586
874,2608055.309230769,13,33904719.02,283245.58,4922377.1,1551409.9609888112,586
875,2385602.617777778,18,42940847.12,46489.1,4525052.82,1194533.281902406,587
876,3266102.243125,16,52257635.89,209118.76,4815735.34,1453520.5579212524,588
877,2196814.272307692,26,57117171.08,139931.49,4844403.18,1591367.6701784595,589
878,1962173.030625,16,31394768.49,619400.5,3831845.79,991286.4010827552,589
879,3325085.608181818,11,36575941.69,1051924.19,4887638.5,1364243.6521252517,590
880,2615397.879565217,23,60154151.23,271317.79,4814332.89,1292355.4142894915,591
881,2321743.5225,16,37147896.36,19946.44,4330689.44,1319340.130075971,592
882,2604285.661052632,19,49481427.56,501472.84,4408387.02,1154528.7965471195,593
883,2921330.7845833334,24,70111938.83,43580.99,4928136.45,1276971.875799498,593
884,2571084.1705882354,17,43708430.9,788047.43,4317359.4,1078504.1159590073,594
885,2279121.449375,16,36465943.19,146528.95,4628536.17,1599310.3510850463,595
887,3073484.922083333,24,73763638.13,320653.8,4983328.04,1594218.3511069964,596
888,1984197.7666666664,24,47620746.4,37519.96,4789200.65,1446014.1106641314,596
890,2465574.1584,25,61639353.96,290969.14,4846044.92,1534276.7201480272,598
891,2312041.4947619047,21,48552871.39,124109.96,4936701.59,1479137.2429288432,599
892,2790743.7715384616,26,72559338.06,362453.41,4736764.96,1273347.6408658142,599
895,2209383.6279166667,24,53025207.07,155321.02,4459169.63,1321318.946512317,601
896,2490362.695652174,23,57278342.0,149382.65,4874622.91,1508329.2037935914,601
897,2747383.914375,16,43958142.63,61010.28,4849135.48,1722488.339610931,602
898,2278058.433888889,18,41005051.81,520777.82,4797100.94,1311700.44048449,603
899,2837284.09125,24,68094818.19,460015.27,4756440.63,1246858.9716642343,603
901,2575923.354285714,21,54094390.44,76729.75,4554639.48,1358890.0188048093,605
902,2878674.800526316,19,54694821.21,221908.06,4974198.07,1389769.668804134,606
903,2644137.211818182,22,58171018.66,62589.07,4936294.21,1395025.4453412795,607
905,2524577.156896552,29,73212737.55,7911.45,4952837.36,1708012.928793531,609
906,2593310.9665,20,51866219.33,720830.92,4875288.56,1355750.2410667732,610
908,2520688.125217392,23,57975826.88,70018.12,4964780.71,1545729.6850485518,610
911,2064499.5005882352,17,35096491.51,28148.68,4995739.44,1737167.5327962318,613
912,2308553.5454545454,22,50788178.0,28443.03,4891825.3,1521014.3864736657,614
913,2597955.5486666667,15,38969333.23,455601.89,4536674.19,1347471.3684466097,615
914,1654464.4836842106,19,31434825.19,57941.98,4197878.1,1257491.4231422115,615
915,2581480.1648,25,64537004.12,169039.16,4964519.64,1423050.9287493876,616
917,2834218.4914285718,21,59518588.32,91825.77,4947282.69,1576494.4783332406,618
918,2717115.932258065,31,84230593.9,116819.75,4929557.84,1743656.6793737914,619
919,2407038.4985,20,48140769.97,116549.83,4457613.01,1566064.03641727,619
920,2561923.452,15,38428851.78,423802.33,3827501.55,1015869.389001049,619
922,2801824.405882353,17,47631014.9,631795.32,3937285.13,913815.378539606,620
923,2463364.74047619,21,51730659.55,238849.09,4873517.85,1368478.8631597927,621
924,2012546.917222222,18,36225844.51,186391.91,4461628.01,1484072.756604942,621
925,2293414.615,12,27520975.38,11790.23,3882647.79,1215903.4415691143,621
926,2244164.525,22,49371619.55,139981.12,4582948.39,1476102.3633591349,622
931,2059265.4313333333,15,30888981.47,238850.58,4202995.38,1335234.1844130773,626
932,2270020.07,17,38590341.19,338505.96,4827780.53,1205575.4707230218,627
933,2773596.517037037,27,74887105.96,125813.28,4889731.64,1436684.8746012186,627
934,2274256.674,25,56856416.85,380984.87,4705231.21,1297810.0537090723,627
935,2846694.4794444446,18,51240500.63,252985.62,4987752.32,1489970.072382863,628
936,2882318.983333333,12,34587827.8,272740.57,4732267.31,1479309.1819456292,629
937,2308205.700833333,12,27698468.41,299723.09,4987198.53,1584339.1917720868,630
938,2283966.10375,16,36543457.66,12326.6,4814241.97,1536949.8504659238,631
940,2714212.2,17,46141607.4,594773.39,4808003.12,1332420.93063846,632
941,2808954.1153333336,15,42134311.73,115805.68,4723557.4,1458382.9031693125,633
942,2624939.6964705884,17,44623974.84,233658.52,4899700.81,1500809.571865143,634
943,2237791.8255555555,18,40280252.86,213396.46,4016227.31,1210308.6009759684,635
944,1687825.0975,16,27005201.56,248673.89,4702538.41,1314373.8397620264,635
945,2532273.396875,16,40516374.35,337148.14,4953277.71,1598911.2403976785,636
947,2730123.3572727274,22,60062713.86,144748.41,4892163.75,1475336.4237357574,638
948,2767413.740625,16,44278619.85,770872.35,4753883.31,1239714.2085062258,639
949,2118505.74,14,29659080.36,555707.99,4619506.62,1263191.6653336333,639
950,2111320.89,26,54894343.14,89497.04,4909661.17,1457438.411246932,639
952,1867054.1308333331,12,22404649.57,40410.19,4280724.97,1200600.4525332265,641
954,2826538.001764706,17,48051146.03,131062.76,4662772.18,1302684.7996301088,642
955,2224036.334166667,24,53376872.02,30969.76,4985677.22,1323033.7513961028,642
956,2348063.308095238,21,49309329.47,10221.22,4963007.83,1717090.3648522291,643
958,2321045.532857143,14,32494637.46,24957.02,4290993.39,1414446.9099469518,645
959,2835890.938235294,17,48210145.95,577298.02,4983559.65,1488088.955896341,646
960,2091131.28,12,25093575.36,319078.69,3855765.63,1266356.4004432552,647
962,2395193.9847058826,17,40718297.74,183140.27,4886036.61,1626210.6704802604,648
963,2212198.0381818186,11,24334178.42,6325.28,4724394.87,1439165.9622222446,649
964,2786326.492631579,19,52940203.36,317954.53,4480953.07,1374140.3751464903,650
965,2530210.6442857143,21,53134423.53,139310.59,4884446.73,1464733.3100152372,651
966,1966305.23,17,33427188.91,164409.69,4820151.57,1550928.2886176617,652
967,2554357.621923077,26,66413298.17,122096.57,4939635.22,1374721.3367311773,653
968,2560323.0086666667,15,38404845.13,33190.46,4633000.52,1397102.792119158,653
969,2291456.315652174,23,52703495.26,24945.32,4850211.12,1805187.3747982504,654
970,2570771.6895,20,51415433.79,423748.07,4962692.92,1488104.1160117905,655
971,2745569.665,18,49420253.97,1001394.06,4534431.13,1077140.4093637671,656
972,2765496.132105263,19,52544426.51,64374.27,4716661.98,1357848.1624940108,656
973,2824590.092631579,19,53667211.76,454233.79,4890019.61,1385993.0493845933,656
974,2724302.1407142854,14,38140229.97,445071.02,4852503.39,1641886.0861098217,657
975,2484249.0606666664,30,74527471.82,605773.76,4738424.57,1177156.066920041,658
976,3194791.1947619044,21,67090615.09,259007.36,4943452.48,1325157.7190389289,659
977,2692772.2965,20,53855445.93,34510.98,4942868.04,1380967.4180243986,660
978,2620391.893125,16,41926270.29,414824.61,4719147.96,1128934.562955824,661
979,2851723.853888889,18,51331029.37,495837.22,4745039.83,1458061.0102544704,662
981,3008033.649285714,14,42112471.09,204551.81,4925648.48,1324380.3648582264,664
982,2415776.1633333336,15,36236642.45,122545.24,4533429.79,1483794.0684578498,665
983,2607668.6075,16,41722697.72,24443.51,4805636.24,1620688.115235107,665
984,1933284.7788,25,48332119.47,17689.99,4242879.85,1478238.6202400976,666
985,2536902.106190477,21,53274944.23,33679.17,4535682.1,1413274.0274774053,667
986,2286609.692222222,18,41158974.46,208225.05,4555366.9,1421600.0749160126,667
987,2237900.506111111,18,40282209.11,88860.78,4639670.77,1601947.5157472503,668
988,1984163.179047619,21,41667426.76,27999.47,4904093.04,1310856.7685970152,668
989,2464724.879166667,24,59153397.1,152593.35,4781134.79,1421435.631671901,669
991,2541689.9068181817,22,55917177.95,16489.27,4952109.19,1621825.7815861378,670
992,2377822.841875,16,38045165.47,146618.27,4930497.55,1748896.101420754,670
993,2669628.306875,16,42714052.91,940063.15,4869712.4,1252468.2650837158,671
994,2017464.7433333332,24,48419153.84,175338.96,4842590.78,1411543.499491572,672
995,2192663.361304348,23,50431257.31,54434.33,4917167.15,1659507.621461504,673
996,2532499.3615789474,19,48117487.87,185840.66,4935331.8,1428020.1554435615,674
997,2867750.4884615387,13,37280756.35,453554.72,4456187.11,1303451.3007471843,675
998,2492690.6642857143,28,69795338.6,187411.12,4900624.51,1298275.583335417,675
999,2687600.7629411765,17,45689212.97,914301.46,4688876.04,1081955.9037610488,676
1001,3062528.9075,20,61250578.15,1478086.69,4989518.11,1146132.9292128223,677
1002,2903850.004583333,24,69692400.11,695769.61,4925354.09,1191862.7732155677,678
1003,2739835.1615000004,20,54796703.23,27892.78,4991871.25,1379218.398071397,679
1004,2653546.3679166664,24,63685112.83,44853.69,4893703.73,1680001.7226887294,679
1005,2133414.0488,25,53335351.22,49337.97,4378096.35,1338515.3389185246,679
1006,2698796.189444444,18,48578331.41,56767.69,4855064.67,1667729.8984424411,680
1007,2644829.4876190475,21,55541419.24,150924.63,4713930.47,1401375.9245641893,680
1008,2878700.4325,20,57574008.65,219354.6,4800363.79,1628145.278937304,681
1009,1867001.875,10,18670018.75,37598.24,4866911.01,1856545.60284589,681
1010,2317200.4995238096,21,48661210.49,220240.75,4748791.35,1507525.6301870656,682
1011,2461601.6176,25,61540040.44,273079.04,4687659.49,1503219.0500735622,683
1013,3058173.999375,16,48930783.99,915710.26,4423699.0,1053677.5667412125,684
1014,1885782.333478261,23,43372993.67,200330.85,4742151.74,1284120.5310109209,684
1015,2957376.673809524,21,62104910.15,509952.84,4948294.68,1286454.3203248433,685
1016,2716188.623333333,15,40742829.35,97420.28,4746728.13,1443000.0922036795,685
1017,2202480.2,24,52859524.8,36200.42,4837590.06,1537328.7349627514,685
1018,2635899.722173913,23,60625693.61,44770.35,4800003.08,1402903.2393461296,686
1019,2411025.68125,24,57864616.35,311848.1,4971644.03,1406258.74864244,687
1021,2453179.553181818,22,53969950.17,380741.13,4915401.25,1402997.7072970716,688
1022,2963270.5142857144,28,82971574.4,717843.87,4991113.93,1101959.8833280827,688
1023,2094157.542727273,11,23035732.970000003,251203.84,4245538.16,1364675.969437824,689
1024,1998448.2392,25,49961205.98,13260.06,4762450.37,1243287.7533565217,689
1026,2857696.0041666664,24,68584704.1,83900.76,4937158.0,1680655.6111763176,689
1027,3596800.466111111,18,64742408.39,1293889.08,4847158.16,1153768.7371780362,690
1028,2812555.5648387093,31,87189222.50999999,166097.7,4713186.42,1343272.8605244283,690
1029,2141013.3775,28,59948374.57,75492.64,4940695.05,1486124.191480308,690
1030,2365959.9957142854,21,49685159.91,39650.58,4578117.29,1327679.9489702217,691
1031,2221749.6029411764,17,37769743.25,122214.03,4929854.24,1682354.4869713392,691
1032,3048687.2282608696,23,70119806.25,143247.24,4913847.12,1591901.47074363,692
1033,2186471.1408695653,23,50288836.24,59521.29,4937474.35,1457440.791747729,693
1035,2703598.690555556,18,48664776.43,63016.82,4727736.19,1684163.6229945272,695
1036,3003312.645263158,19,57062940.26,137975.67,4891954.69,1515120.2507171058,696
1037,2073729.183333333,18,37327125.3,133919.65,4232553.45,1269224.2373463963,696
1038,2343957.3713793103,29,67974763.77,54274.87,4986186.93,1573259.5815557963,697
1039,2751530.5427777776,18,49527549.77,397708.84,4851723.21,1536646.286625895,697
1041,2214766.658181818,11,24362433.24,360300.72,4966893.76,1434599.1524056932,699
1042,2760870.595333333,15,41413058.93,455126.27,4757891.27,1485681.0253418277,700
1043,2243729.8600000003,19,42630867.34,218629.54,4901519.93,1434430.6961780852,700
1045,2307307.8312500003,16,36916925.3,61489.87,4682381.11,1435215.874364714,701
1046,2352375.8390909093,22,51752268.46,146368.72,4993380.0,1602862.296742371,702
1047,2080995.1695833332,24,49943884.07,159535.76,4638155.86,1322797.9732609962,702
1048,2695080.495833333,24,64681931.9,75784.21,4886779.82,1525023.889199268,703
1049,2992323.2813636363,22,65831112.19,247699.47,4987526.63,1563579.312074755,704
1050,3028614.871052632,19,57543682.55,174832.09,4885763.57,1552470.74110778,704
1051,2696436.319411765,17,45839417.43,231014.03,4985928.26,1589280.7595128696,705
1052,2551066.4447058826,17,43368129.56,61466.25,4700401.46,1830663.6775271583,705
1053,2250581.82,15,33758727.3,88386.6,4309802.53,1237745.1978925234,706
1054,2315593.587894737,19,43996278.17,416375.06,4447293.56,1268497.298446339,706
1055,2016015.3542857144,14,28224214.96,90501.63,4976585.34,1651036.082025572,706
1056,2249031.3805,20,44980627.61,52896.23,4819071.48,1689857.6107036204,706
1060,2593228.884,20,51864577.68,228901.73,4695582.76,1311868.451526168,709
1061,2477239.377619048,21,52022026.93,14757.7,4792184.49,1338753.0596684287,709
1062,2495710.5420000004,15,37435658.13,123348.64,4870141.54,1516228.475599839,710
1064,2434450.496190476,21,51123460.42,246722.54,4856449.85,1554732.136589985,710
1065,2529136.297777777,18,45524453.36,489478.3,4658523.4,1238632.3972740916,711
1066,2476044.8796,25,61901121.99,192611.63,4615607.17,1376311.6420764425,712
1067,3404528.1289473684,19,64686034.45,913420.9,4804018.27,1027687.1194856676,712
1068,2726324.0820833333,24,65431777.97,78233.49,4798551.97,1557902.804212206,713
1069,2599911.0804761904,21,54598132.69,251651.71,4840561.89,1441748.0403418778,714
1070,2291600.618125,16,36665609.89,93923.14,4673153.16,1593870.812298833,715
1071,2735248.431904762,21,57440217.07,613853.63,4922181.4,1530773.201757681,716
1072,2188166.5355,20,43763330.71,83944.6,4997095.94,1339087.4118179954,717
1073,2390104.651333333,15,35851569.77,784625.87,4822509.25,1454558.8725768034,718
1074,2265218.4084210526,19,43039149.76,401733.89,4918647.43,1628532.179416733,719
1075,1982590.009,10,19825900.09,306914.15,4897440.34,1701779.6982519478,720
1077,2290176.315217391,23,52674055.25,155266.45,4180994.81,1141721.4430700713,721
1078,2936069.1125,16,46977105.8,144978.22,4966757.26,1646340.4658291845,722
1079,2385529.61125,16,38168473.78,273636.68,4445413.71,1473721.9476456533,722
1080,2278332.553333333,18,41009985.96,166935.98,4972103.83,1600280.1981228914,723
1081,2351722.5704,25,58793064.260000005,400446.01,4886805.82,1434880.5927516902,723
1082,2590684.5038888888,18,46632321.07,53811.58,4759613.3,1347667.6888047743,723
1083,1873142.0004166665,24,44955408.01,108527.3,4976010.76,1237725.7467922885,724
1084,1490974.578125,16,23855593.25,161214.22,3578228.14,1148508.973356082,725
1085,2807688.598421053,19,53346083.37,178557.53,4647673.04,1048871.899647839,725
1086,2485657.67,25,62141441.75,160292.64,4662317.85,1355766.5515031463,725
1087,2358233.855,18,42448209.39,506354.4,4697615.7,1484115.9909378767,726
1088,2311794.074,25,57794851.85,214374.56,4936870.98,1598231.7867140651,726
1089,2868236.7015789472,19,54496497.33,91315.42,4925255.62,1377386.1529020811,727
1090,2602548.8889285717,28,72871368.89,37082.13,4859314.76,1542978.9497404555,727
1091,2136533.179642857,28,59822929.03,5242.42,4889598.35,1490750.2974408583,728
1092,2509155.9375,20,50183118.75,90927.71,4720186.15,1551897.9224364336,728
1093,1839290.68,20,36785813.6,317409.7,4196886.25,1103796.0673360534,728
1094,2591156.1706666667,15,38867342.56,90899.35,4341792.1,1417959.426231839,729
1095,2185854.026521739,23,50274642.61,176223.67,4827783.57,1314707.178835604,730
1096,2431356.6121052634,19,46195775.63,147092.82,4889636.35,1269422.5174856535,731
1097,2883792.803636364,22,63443441.68,90303.25,4585643.59,1449030.1200929622,732
1098,2863570.9933333336,18,51544277.88,259942.4,4982549.69,1350853.4883357908,733
1099,2772492.392631579,19,52677355.46,227776.99,4992814.5,1433792.7931995653,734
1100,2492884.038,25,62322100.95,524607.3,4697714.9,1384058.79651938,734
1101,2808187.768333333,18,50547379.83,70041.75,4813240.8,1532357.1862219598,735
1103,3461532.061538461,13,44999916.8,1427635.48,4966462.26,956718.140179703,736
1105,2513251.536842105,19,47751779.2,377004.65,4810627.3,1650908.402653205,736
1106,2070066.2004545447,22,45541456.41,30361.65,4402021.23,1405185.0596837893,736
1107,2752199.912631579,19,52291798.34,248736.46,4815709.78,1434354.5254843894,737
1108,2129614.0373333334,15,31944210.56,24168.23,4389173.71,1507598.9033289202,738
1109,2658045.4852380957,21,55818955.19,72448.07,4686224.42,1617302.442159504,738
1110,2330785.001,20,46615700.02,106463.28,4687330.98,1484983.4333186708,739
1111,2691920.30483871,31,83449529.45,117247.43,4915202.2,1479429.5746064885,740
1112,2497368.3962962963,27,67428946.7,23139.78,4998885.24,1552411.3395089477,740
1113,2752748.725,22,60560471.95,257249.22,4872788.87,1482017.4862161984,741
1115,2245850.1616666666,24,53900403.88,25575.45,4885323.3,1540834.9434659365,743
1116,2254257.987272728,22,49593675.72,30823.13,4998193.4,1684097.3641698156,744
1117,2687374.914347826,23,61809623.03,127583.82,4727692.47,1373081.5824445684,745
1118,2545927.5035,20,50918550.07,142152.48,4981099.45,1692894.1926050668,746
1119,2109071.052105264,19,40072349.99,168413.86,4945326.42,1465771.251365409,746
1123,2222905.563703704,27,60018450.22,19849.91,4686882.32,1562237.6495473708,748
1124,2250284.1992,25,56257104.98,194658.74,4422254.79,1407833.4009579157,748
1125,2622659.879,20,52453197.58,208491.02,4905818.79,1579477.634471892,749
1126,2522152.1742857145,21,52965195.66,799233.85,4361273.25,1178250.3636040364,749
1127,1841783.798888889,9,16576054.19,244883.14,4368441.68,1571781.841070305,750
1128,2296547.559375,32,73489521.89999999,473924.81,4988112.31,1407343.0380274034,751
1130,2107086.7056521736,23,48462994.23,132988.87,4003586.45,1207873.7205060748,753
1131,1901594.21,22,41835072.62,255212.03,4259583.46,1336703.7678533285,754
1132,2790013.109666667,30,83700393.29,240226.32,4780343.97,1377916.02078969,754
1133,2427527.8916666666,24,58260669.4,36048.09,4983812.54,1550609.4624587405,755
1134,2627196.6690476188,21,55171130.05,467550.27,4492777.9,1385626.7487068635,756
1135,3032915.005652174,23,69757045.13,276730.12,4946736.81,1446242.7543098603,757
1136,2730895.031724138,29,79195955.92,268071.66,4803387.62,1539326.2052381716,757
1139,2253477.705,22,49576509.51,244554.52,4176582.45,1272918.92065963,759
1140,2039321.156470588,17,34668459.66,169151.2,4976154.34,1268264.9576895526,760
1141,2505127.962105263,19,47597431.28,238782.5,4954805.91,1453493.433233888,761
1143,3179894.518666667,15,47698417.78,430166.19,4900532.39,1289907.7676025268,762
1144,2191733.935833333,12,26300807.23,281205.02,4455998.4,1429542.0568234348,762
1145,1414053.3838461535,13,18382693.99,128657.97,4461699.3,1408402.5611076977,763
1146,2049523.7881818183,22,45089523.34,132362.08,4763155.25,1380170.1246297082,764
1147,2325794.6166666667,15,34886919.25,61828.87,4982554.68,1635176.321603065,764
1148,2143841.552285714,35,75034454.33,63308.15,4967280.7,1440438.0212372297,764
1149,2465134.672142857,28,69023770.82000001,182326.31,4787827.32,1420621.599948553,765
1150,2253141.755,10,22531417.55,554088.53,4313146.14,1466101.8960785808,765
1153,2374993.0138095235,21,49874853.29,32440.9,4930875.55,1459774.979979018,766
1154,3392417.5570588238,17,57671098.47,36980.34,4845849.65,1258868.794237341,767
1155,2678000.173809524,21,56238003.65,166992.75,4721298.81,1396454.2931175225,767
1156,2550470.7611764707,17,43358002.94,1036125.8,4545871.81,966642.0332783812,768
1157,2564810.8088235296,17,43601783.75,121035.77,4445277.64,1529730.8265374007,768
1158,2468266.773888889,18,44428801.93,278109.76,4832624.54,1424491.1188116926,769
1159,2769471.018,10,27694710.18,196495.79,4926473.21,1563828.9072838349,769
1160,1937310.8225,16,30996973.16,55722.76,4920091.29,1381346.3849900127,769
1161,2261557.650769231,13,29400249.46,226269.06,4741234.96,1514388.2783322602,770
1162,2384910.677222222,18,42928392.19,65567.3,4708737.19,1765327.7100905138,770
1163,1587629.076666667,12,19051548.92,70923.61,3947621.09,1322794.1789948072,771
1164,2765275.8433333333,24,66366620.24,648596.99,4679726.77,1204284.871230835,772
1165,3047329.004,20,60946580.08,301380.19,4666000.37,1199568.445732013,772
1166,2580338.611111111,18,46446095.0,401864.86,4926003.86,1439916.6088564266,773
1167,3002351.114,20,60047022.28,236046.76,4821178.56,1377892.814865386,773
1168,2307922.6685714284,21,48466376.04,166103.09,4753800.28,1484610.2989655305,773
1169,2616196.225416667,24,62788709.41,27050.28,4725321.17,1404360.1000037098,774
1170,2987665.811428572,14,41827321.36,1349880.33,4774218.11,935759.1016820084,775
1171,2771538.7272222224,18,49887697.09,353591.98,4483042.4,1490683.2274472257,776
1173,2439094.435909091,22,53660077.59,322148.7,4838496.24,1453475.848073169,777
1174,2131955.912608696,23,49034985.99,364837.69,3974277.66,1179203.0017504436,777
1175,2805059.7763636364,22,61711315.08,532920.34,4969986.28,1566199.911678704,778
1176,1946102.3417647055,17,33083739.81,71186.01,4287889.72,1429696.2725849573,778
1178,2387765.2015789472,19,45367538.83,120205.44,4999719.39,1536148.8765163806,779
1179,2168666.618636364,22,47710665.61,301916.0,4998329.49,1655603.4705038778,780
1180,2501548.5045454544,22,55034067.1,56924.91,4271023.88,1249384.930587094,780
1181,2151709.3394736843,19,40882477.45,335653.82,4667381.23,1241341.1400985096,781
1182,1980000.4904347823,23,45540011.28,95482.75,4751050.34,1568807.7038898992,781
1183,2834989.795909091,22,62369775.51,401689.74,4981357.34,1478137.6702354793,782
1184,2721480.77,22,59872576.94,38165.43,4813918.08,1471494.2581112876,782
1185,2456554.868076924,26,63870426.57,20965.76,4872112.69,1348522.8531278877,783
1186,2496766.0875,20,49935321.75,559132.34,4980336.96,1304173.274225977,784
1187,2491402.1784210526,19,47336641.39,215775.35,4545843.06,1458799.8982887275,784
1188,2507787.4716666667,18,45140174.49,37009.7,4969481.27,1619228.6687775657,784
1189,2539715.342,25,63492883.55,306136.05,4969011.94,1556689.3442409665,785
1191,2184491.902857143,28,61165773.28,680817.84,4923554.6,1306122.2656124798,786
1192,2593112.7348,25,64827818.37,2136.26,4891632.86,1507120.0596634536,787
1193,2467560.6075,24,59221454.58,222989.57,4847806.53,1433992.123622018,788
1194,1826595.6172,25,45664890.43,18227.07,4958544.66,1525530.5229904817,789
1195,3173934.530588236,17,53956887.02,459218.34,4683243.91,1150708.5149013314,789
1196,2616247.435416667,24,62789938.45,74780.81,4615727.17,1511466.74167043,790
1199,2473861.21,26,64320391.46,61752.3,4827328.42,1512544.1125919204,790
1200,2932608.159090909,22,64517379.5,276022.43,4891818.56,1646954.3018050182,790
1201,2822691.723888889,18,50808451.03,397534.53,4919395.47,1505944.917548538,791
1202,2279697.8842857145,21,47873655.57,65161.53,4577763.48,1429785.1257566507,791
1203,2522736.497272727,22,55500202.94,54064.17,4982207.07,1650504.1411883165,792
1204,2287070.3236842104,19,43454336.15,331922.12,4703034.65,1312248.435098738,793
1205,2828398.439166667,24,67881562.54,127253.93,4858733.41,1309392.4779117643,794
1206,2882743.6504347827,23,66303103.96,187834.04,4920671.73,1507960.9011451253,795
1207,2305075.414090909,22,50711659.11,381109.35,4606331.71,1488905.4115902146,795
1208,2457667.86125,16,39322685.78,34176.22,4925785.53,1628727.1304189975,796
1209,1900812.0471428568,14,26611368.66,108235.21,3768371.09,1273782.0288619974,797
1210,2217952.0056,25,55448800.14,125326.5,4984295.58,1375888.949963538,798
1211,2340286.9252173915,23,53826599.28,125817.51,4604136.1,1540843.9968316038,798
1212,3068723.897,20,61374477.94,498968.48,4997957.23,1531203.076273235,799
1213,2916331.405555556,18,52493965.3,177094.52,4712262.21,1290399.1840438766,800
1214,2330282.617647059,17,39614804.5,208845.37,4651267.29,1361803.557322631,801
1215,2942034.308636364,22,64724754.79,875145.46,4996654.04,1340515.7158081993,801
1217,2486326.8604761907,21,52212864.07,550352.86,4937058.54,1399174.4630309718,803
1218,2479379.4111764706,17,42149449.99,44714.34,4709374.32,1565975.5285583714,804
1219,2301076.8046875,32,73634457.75,189032.13,4882118.85,1517822.9953532016,804
1221,2157376.6088461536,26,56091791.83,161296.35,4772234.11,1242202.5993072956,806
1222,2201918.183809524,21,46240281.86,218760.69,4449875.83,1344076.3160796212,806
1223,2805330.9625,12,33663971.55,755746.15,4820165.64,1470054.5916437297,807
1224,2439430.530952381,21,51228041.15,461171.98,4907845.57,1297621.0392889725,808
1225,2773428.4892857145,28,77655997.7,157500.57,4761610.02,1477705.4503917668,808
1226,2466709.8564285715,14,34533937.99,138682.57,4531473.95,1544170.7673983723,809
1227,2162726.1052941177,17,36766343.79,353848.94,4911257.04,1590808.8919622584,809
